ts_ns,freq_khz
1762975215104638000,2000000
1762975215124800700,1994949
1762975215144958161,2000000
1762975215165048662,2000000
1762975215185145939,2000761
1762975215205291058,2000000
1762975215225390784,1999979
1762975215245531934,2000000
1762975215265611573,2007155
