ts_ns,probe,iter,cycles
71835458812750,tlb,0,3460
71835458832521,tlb,1,7216
71835458836969,tlb,2,7612
71835458840474,tlb,3,6316
71835458843836,tlb,4,6216
71835458847191,tlb,5,6188
71835458850398,tlb,6,5904
71835458853583,tlb,7,5912
71835458856667,tlb,8,5712
71835458859803,tlb,9,5812
71835458862916,tlb,10,5766
71835458866102,tlb,11,5780
71835458869245,tlb,12,5828
71835458872417,tlb,13,5882
71835458875479,tlb,14,5662
71835458878580,tlb,15,5744
71835458881690,tlb,16,5766
71835458884754,tlb,17,5672
71835458887818,tlb,18,5672
71835458890929,tlb,19,5764
71835458894043,tlb,20,5768
71835458897181,tlb,21,5820
71835458900267,tlb,22,5718
71835458903413,tlb,23,5834
71835458906571,tlb,24,5862
71835458909652,tlb,25,5706
71835458912718,tlb,26,5678
71835458915833,tlb,27,5774
71835458918901,tlb,28,5680
71835458921992,tlb,29,5726
71835458925132,tlb,30,5826
71835458928217,tlb,31,5714
71835458931355,tlb,32,5818
71835458934486,tlb,33,5800
71835458937631,tlb,34,5832
71835458940722,tlb,35,5724
71835458943837,tlb,36,5774
71835458946971,tlb,37,5808
71835458950100,tlb,38,5802
71835458953204,tlb,39,5700
71835458956293,tlb,40,5662
71835458959405,tlb,41,5766
71835458962521,tlb,42,5774
71835458965659,tlb,43,5822
71835458968778,tlb,44,5786
71835458971837,tlb,45,5662
71835458974920,tlb,46,5706
71835458978042,tlb,47,5786
71835458981101,tlb,48,5664
71835458984211,tlb,49,5716
71835458987372,tlb,50,5808
71835458990535,tlb,51,5814
71835458993677,tlb,52,5770
71835458996834,tlb,53,5786
71835458999976,tlb,54,5776
71835459007657,tlb,55,7024
71835459011367,tlb,56,6474
71835459015000,tlb,57,6418
71835459018534,tlb,58,6374
71835459022153,tlb,59,6394
71835459025735,tlb,60,6308
71835459029294,tlb,61,6278
71835459032864,tlb,62,6292
71835459036623,tlb,63,6944
71835459039801,tlb,64,5730
71835459042992,tlb,65,5796
71835459046100,tlb,66,5682
71835459049226,tlb,67,5726
71835459052377,tlb,68,5782
71835459055522,tlb,69,5774
71835459058633,tlb,70,5708
71835459061786,tlb,71,5794
71835459064901,tlb,72,5714
71835459068050,tlb,73,5800
71835459071186,tlb,74,5722
71835459074295,tlb,75,5760
71835459077414,tlb,76,5784
71835459080512,tlb,77,5746
71835459083561,tlb,78,5644
71835459086659,tlb,79,5748
71835459089774,tlb,80,5780
71835459092872,tlb,81,5740
71835459095982,tlb,82,5770
71835459099059,tlb,83,5702
71835459102109,tlb,84,5648
71835459105235,tlb,85,5800
71835459108310,tlb,86,5696
71835459111416,tlb,87,5760
71835459114504,tlb,88,5722
71835459117599,tlb,89,5736
71835459120740,tlb,90,5834
71835459123833,tlb,91,5738
71835459126921,tlb,92,5722
71835459130035,tlb,93,5778
71835459133133,tlb,94,5744
71835459136211,tlb,95,5702
71835459139305,tlb,96,5738
71835459142397,tlb,97,5732
71835459145495,tlb,98,5748
71835459148616,tlb,99,5796
71835459151735,tlb,100,5784
71835459157251,tlb,101,5770
71835459160443,tlb,102,5776
71835459163581,tlb,103,5776
71835459166665,tlb,104,5696
