ts_ns,freq_khz
1762975210407957682,2000000
1762975210428141670,2000000
1762975210448236928,2000000
1762975210468324652,1999979
1762975210488413905,1995454
1762975210508503333,2000000
1762975210528614921,2000020
1762975210548764284,1999972
1762975210568840151,2000037
1762975210588916261,2004597
