ts_ns,freq_khz
1762975400703281614,2000000
1762975400723450387,2000000
1762975400743631040,2000000
1762975400763752957,2000000
1762975400783843750,2000000
1762975400803929531,2000000
1762975400824035753,2000020
1762975400844184388,1999404
1762975400864281106,2000000
1762975400884375466,1999953
