ts_ns,freq_khz
1762975268846797696,1960620
1762975268866988415,2000000
1762975268887192764,2000000
1762975268907300699,2000000
1762975268927399537,2000000
1762975268947489917,2000000
1762975268967602093,2000000
1762975268987760630,2000000
1762975269007877346,1999835
