ts_ns,freq_khz
1762975229192639229,2000000
1762975229212820814,2000000
1762975229233003819,2000000
1762975229253089848,2000000
1762975229273173259,2000000
1762975229293254303,2000000
1762975229313362329,2000000
1762975229333527602,1999938
1762975229353606340,2000000
