ts_ns,freq_khz
1762975200970461163,2000000
1762975200990659594,2000000
1762975201010766549,2000000
1762975201030897625,2000000
1762975201050982382,2000000
1762975201071059113,2000000
1762975201091175678,1992187
1762975201111342184,2000000
1762975201131421666,2000470
