ts_ns,probe,iter,cycles
71752623546131,tlb,0,4946
71752623576605,tlb,1,9116
71752623582231,tlb,2,9396
71752623586191,tlb,3,6686
71752623590999,tlb,4,8516
71752623595655,tlb,5,8110
71752623599745,tlb,6,6938
71752623604058,tlb,7,7462
71752623607780,tlb,8,6264
71752623611647,tlb,9,6566
71752623615492,tlb,10,6458
71752623619379,tlb,11,6452
71752623623194,tlb,12,6386
71752623626927,tlb,13,6220
71752623630705,tlb,14,6428
71752623634430,tlb,15,6180
71752623638125,tlb,16,6336
71752623641871,tlb,17,6322
71752623645587,tlb,18,6300
71752623649357,tlb,19,6388
71752623653084,tlb,20,6230
71752623656884,tlb,21,6484
71752623660573,tlb,22,6218
71752623664364,tlb,23,6366
71752623668150,tlb,24,6366
71752623672101,tlb,25,6576
71752623675804,tlb,26,6342
71752623679507,tlb,27,6356
71752623683107,tlb,28,6034
71752623686884,tlb,29,6414
71752623690619,tlb,30,6388
71752623694365,tlb,31,6316
71752623698062,tlb,32,6220
71752623701760,tlb,33,6392
71752623705445,tlb,34,6204
71752623709096,tlb,35,6180
71752623712765,tlb,36,6406
71752623716391,tlb,37,6030
71752623720200,tlb,38,6484
71752623723877,tlb,39,6156
71752623727619,tlb,40,6300
71752623731363,tlb,41,6376
71752623735118,tlb,42,6318
71752623738742,tlb,43,6058
71752623742410,tlb,44,6158
71752623745975,tlb,45,6198
71752623749639,tlb,46,6202
71752623753320,tlb,47,6208
71752623757006,tlb,48,6202
71752623760788,tlb,49,6422
71752623764616,tlb,50,6428
71752623768310,tlb,51,6260
71752623772100,tlb,52,6446
71752623775808,tlb,53,6280
71752623779515,tlb,54,6236
71752623783312,tlb,55,6414
71752623787141,tlb,56,6436
71752623790891,tlb,57,6346
71752623794638,tlb,58,6284
71752623798307,tlb,59,6264
71752623802144,tlb,60,6494
71752623805873,tlb,61,6300
71752623809626,tlb,62,6370
71752623813435,tlb,63,6422
71752623817118,tlb,64,6252
71752623820897,tlb,65,6460
71752623824502,tlb,66,6262
71752623828252,tlb,67,6326
71752623831983,tlb,68,6400
71752623835777,tlb,69,6404
71752623839562,tlb,70,6384
71752623843241,tlb,71,6182
71752623846942,tlb,72,6258
71752623850629,tlb,73,6354
71752623854279,tlb,74,6216
71752623857998,tlb,75,6304
71752623861637,tlb,76,6240
71752623865331,tlb,77,6438
71752623869042,tlb,78,6250
71752623872756,tlb,79,6280
71752623876494,tlb,80,6224
71752623880191,tlb,81,6234
71752623883936,tlb,82,6436
71752623887599,tlb,83,6134
71752623891468,tlb,84,6656
71752623895263,tlb,85,6294
71752623898993,tlb,86,6284
71752623902682,tlb,87,6370
71752623906365,tlb,88,6122
71752623910032,tlb,89,6152
71752623913768,tlb,90,6340
71752623917402,tlb,91,6270
71752623921082,tlb,92,6146
71752623924725,tlb,93,6220
71752623928355,tlb,94,6176
71752623932144,tlb,95,6392
71752623935912,tlb,96,6328
71752623939403,tlb,97,6178
71752623943100,tlb,98,6338
71752623946849,tlb,99,6342
71752623950589,tlb,100,6306
71752623957551,tlb,101,6308
71752623961379,tlb,102,6410
71752623965071,tlb,103,6200
71752623968839,tlb,104,6332
71752623972589,tlb,105,6272
71752623976437,tlb,106,6494
71752623980164,tlb,107,6274
71752623983856,tlb,108,6250
71752623987585,tlb,109,6290
71752623991349,tlb,110,6308
71752623995066,tlb,111,6262
71752623998618,tlb,112,6042
71752624006525,tlb,113,14578
71752624010378,tlb,114,6356
71752624014255,tlb,115,6486
71752624017984,tlb,116,6324
71752624021783,tlb,117,6400
71752624025493,tlb,118,6258
71752624029097,tlb,119,6126
71752624032699,tlb,120,6214
71752624036424,tlb,121,6372
71752624040023,tlb,122,6124
71752624043820,tlb,123,6476
71752624047454,tlb,124,6012
71752624051225,tlb,125,6474
71752624054952,tlb,126,6316
71752624058761,tlb,127,6570
71752624062532,tlb,128,6380
71752624066276,tlb,129,6296
71752624069954,tlb,130,6170
71752624073523,tlb,131,6120
71752624077069,tlb,132,5998
71752624080634,tlb,133,6252
71752624084332,tlb,134,6098
71752624088105,tlb,135,6374
71752624091828,tlb,136,6216
71752624095611,tlb,137,6394
71752624099315,tlb,138,6290
71752624102981,tlb,139,6152
71752624106575,tlb,140,6056
71752624110310,tlb,141,6372
71752624114082,tlb,142,6352
71752624117802,tlb,143,6250
71752624121537,tlb,144,6254
71752624125300,tlb,145,6390
71752624129026,tlb,146,6268
71752624132687,tlb,147,6276
71752624136394,tlb,148,6334
71752624140310,tlb,149,6578
71752624144089,tlb,150,6338
71752624147834,tlb,151,6352
71752624151549,tlb,152,6250
71752624155291,tlb,153,6286
71752624159035,tlb,154,6376
71752624162846,tlb,155,6458
71752624166602,tlb,156,6298
71752624170353,tlb,157,6398
71752624174030,tlb,158,6172
71752624177800,tlb,159,6386
71752624181603,tlb,160,6390
71752624185392,tlb,161,6400
71752624189171,tlb,162,6356
71752624193027,tlb,163,6472
71752624196721,tlb,164,6218
71752624200441,tlb,165,6348
71752624204038,tlb,166,6304
71752624207669,tlb,167,6164
71752624211314,tlb,168,6258
71752624215027,tlb,169,6384
71752624218750,tlb,170,6238
71752624222386,tlb,171,6204
71752624225984,tlb,172,6238
71752624229710,tlb,173,6270
71752624233401,tlb,174,6220
71752624237101,tlb,175,6316
71752624240876,tlb,176,6420
71752624244572,tlb,177,6162
71752624248274,tlb,178,6236
71752624251856,tlb,179,5938
71752624255427,tlb,180,6204
71752624259087,tlb,181,6210
71752624262780,tlb,182,6260
71752624266357,tlb,183,6090
71752624270031,tlb,184,6320
71752624273711,tlb,185,6392
71752624277375,tlb,186,6292
71752624281053,tlb,187,6342
71752624284732,tlb,188,6108
71752624288328,tlb,189,6146
71752624292002,tlb,190,6166
71752624295694,tlb,191,6206
71752624299570,tlb,192,6512
71752624303301,tlb,193,6232
71752624307031,tlb,194,6282
71752624310828,tlb,195,6382
71752624314544,tlb,196,6270
71752624318255,tlb,197,6188
71752624322037,tlb,198,6358
71752624325799,tlb,199,6350
71752624329491,tlb,200,6228
71752624343425,tlb,201,6316
71752624347237,tlb,202,6434
71752624351007,tlb,203,6328
71752624354696,tlb,204,6212
71752624358504,tlb,205,6452
71752624362251,tlb,206,6322
71752624366051,tlb,207,6404
71752624369829,tlb,208,6346
71752624373594,tlb,209,6338
71752624377307,tlb,210,6306
71752624381187,tlb,211,6580
71752624384940,tlb,212,6266
71752624388785,tlb,213,6520
71752624392563,tlb,214,6330
71752624396287,tlb,215,6336
71752624399939,tlb,216,6104
71752624403712,tlb,217,6514
71752624407424,tlb,218,6158
71752624411116,tlb,219,6364
71752624414737,tlb,220,6112
71752624418443,tlb,221,6306
71752624422034,tlb,222,6028
71752624425758,tlb,223,6352
71752624429348,tlb,224,5984
71752624433131,tlb,225,6490
71752624436796,tlb,226,6180
71752624440482,tlb,227,6370
71752624444194,tlb,228,6196
71752624447895,tlb,229,6230
71752624451606,tlb,230,6100
71752624455328,tlb,231,6310
71752624458930,tlb,232,6140
71752624462555,tlb,233,6168
71752624466226,tlb,234,6278
71752624469893,tlb,235,6214
71752624473629,tlb,236,6414
71752624477418,tlb,237,6414
71752624481122,tlb,238,6258
71752624484915,tlb,239,6420
71752624488674,tlb,240,6334
71752624492451,tlb,241,6326
71752624496191,tlb,242,6280
71752624499952,tlb,243,6268
71752624503718,tlb,244,6320
71752624507427,tlb,245,6230
71752624511275,tlb,246,6426
71752624515095,tlb,247,6356
71752624518905,tlb,248,6326
71752624522707,tlb,249,6332
71752624526535,tlb,250,6362
71752624530353,tlb,251,6412
71752624534157,tlb,252,6342
71752624538009,tlb,253,6436
71752624541838,tlb,254,6446
71752624545629,tlb,255,6448
71752624549309,tlb,256,6344
71752624552994,tlb,257,6252
71752624556750,tlb,258,6292
71752624560458,tlb,259,6344
71752624564227,tlb,260,6300
71752624567934,tlb,261,6276
71752624571507,tlb,262,6138
71752624575253,tlb,263,6368
71752624578925,tlb,264,6198
71752624582585,tlb,265,6166
71752624586198,tlb,266,6220
71752624589808,tlb,267,6246
71752624593523,tlb,268,6260
71752624597269,tlb,269,6384
71752624600811,tlb,270,6010
71752624604427,tlb,271,6244
71752624608158,tlb,272,6288
71752624611926,tlb,273,6524
71752624615532,tlb,274,6224
71752624619180,tlb,275,6100
71752624622842,tlb,276,6322
71752624626525,tlb,277,6278
71752624630188,tlb,278,6080
71752624633859,tlb,279,6192
71752624637553,tlb,280,6300
71752624641177,tlb,281,6078
71752624644874,tlb,282,6208
71752624648583,tlb,283,6322
71752624652322,tlb,284,6422
71752624656031,tlb,285,6282
71752624659716,tlb,286,6250
71752624663434,tlb,287,6236
71752624667227,tlb,288,6340
71752624670894,tlb,289,6172
71752624674666,tlb,290,6284
71752624678489,tlb,291,6484
71752624682206,tlb,292,6214
71752624686001,tlb,293,6416
71752624689798,tlb,294,6390
71752624693508,tlb,295,6292
71752624697253,tlb,296,6254
71752624701003,tlb,297,6290
71752624704750,tlb,298,6272
71752624708556,tlb,299,6398
71752624712396,tlb,300,6480
71752624721761,tlb,301,6010
71752624725566,tlb,302,6340
71752624729203,tlb,303,6186
71752624732964,tlb,304,6378
71752624736587,tlb,305,6012
71752624740183,tlb,306,6182
71752624743823,tlb,307,6312
71752624747498,tlb,308,6252
71752624751176,tlb,309,6128
71752624754867,tlb,310,6174
71752624758549,tlb,311,6272
71752624762329,tlb,312,6380
71752624765932,tlb,313,6072
71752624769523,tlb,314,6198
71752624773300,tlb,315,6312
71752624777016,tlb,316,6324
71752624780764,tlb,317,6238
71752624784489,tlb,318,6244
71752624788170,tlb,319,6246
71752624791879,tlb,320,6132
71752624795718,tlb,321,6480
71752624799530,tlb,322,6524
71752624803156,tlb,323,6248
71752624806860,tlb,324,6274
71752624810569,tlb,325,6290
71752624814296,tlb,326,6352
71752624817999,tlb,327,6268
71752624821725,tlb,328,6268
71752624825219,tlb,329,6130
71752624828847,tlb,330,6260
71752624832630,tlb,331,6378
71752624836373,tlb,332,6272
71752624840083,tlb,333,6262
71752624843777,tlb,334,6236
71752624847497,tlb,335,6278
71752624851239,tlb,336,6312
71752624854955,tlb,337,6294
71752624858682,tlb,338,6280
71752624862513,tlb,339,6472
71752624866312,tlb,340,6378
71752624870046,tlb,341,6356
71752624873875,tlb,342,6478
71752624877627,tlb,343,6280
71752624881402,tlb,344,6388
71752624885288,tlb,345,6556
71752624888959,tlb,346,6178
71752624892620,tlb,347,6240
71752624896265,tlb,348,6192
71752624899922,tlb,349,6206
71752624903587,tlb,350,6302
71752624907339,tlb,351,6462
71752624910928,tlb,352,6028
71752624914448,tlb,353,6070
71752624918113,tlb,354,6366
71752624921757,tlb,355,6338
71752624925362,tlb,356,6286
71752624928974,tlb,357,6152
71752624932546,tlb,358,6118
71752624936207,tlb,359,6382
71752624939746,tlb,360,5946
71752624943253,tlb,361,6008
71752624946828,tlb,362,6304
71752624950443,tlb,363,6068
71752624954032,tlb,364,6086
71752624957734,tlb,365,6396
71752624961349,tlb,366,6000
71752624965027,tlb,367,6382
71752624968796,tlb,368,6230
71752624972397,tlb,369,6098
71752624975979,tlb,370,6074
71752624979710,tlb,371,6406
71752624983402,tlb,372,6264
71752624987137,tlb,373,6258
71752624990754,tlb,374,6104
71752624994419,tlb,375,6238
71752624998145,tlb,376,6294
71752625009720,tlb,377,21926
71752625013468,tlb,378,6214
71752625017229,tlb,379,6332
71752625020879,tlb,380,6302
71752625024573,tlb,381,6266
71752625028326,tlb,382,6306
71752625032000,tlb,383,6144
71752625035813,tlb,384,6388
71752625039500,tlb,385,6202
71752625043293,tlb,386,6406
71752625047008,tlb,387,6250
71752625050768,tlb,388,6320
71752625054560,tlb,389,6320
71752625058432,tlb,390,6542
71752625062247,tlb,391,6440
71752625065975,tlb,392,6282
71752625069710,tlb,393,6282
71752625073471,tlb,394,6308
71752625077244,tlb,395,6394
71752625080970,tlb,396,6320
71752625084756,tlb,397,6370
71752625088486,tlb,398,6350
71752625092195,tlb,399,6262
71752625095881,tlb,400,6244
71752625103371,tlb,401,6336
71752625107024,tlb,402,6108
71752625110736,tlb,403,6360
71752625114443,tlb,404,6258
71752625118088,tlb,405,6158
71752625121843,tlb,406,6458
71752625125513,tlb,407,6114
71752625129304,tlb,408,6484
71752625133005,tlb,409,6182
71752625136696,tlb,410,6194
71752625140458,tlb,411,6400
71752625144320,tlb,412,6478
71752625147981,tlb,413,6128
71752625151677,tlb,414,6222
71752625155334,tlb,415,6138
71752625159100,tlb,416,6154
71752625162883,tlb,417,6344
71752625166603,tlb,418,6190
71752625170305,tlb,419,6338
71752625174031,tlb,420,6264
71752625177618,tlb,421,6306
71752625181328,tlb,422,6328
71752625185073,tlb,423,6346
71752625188779,tlb,424,6208
71752625192567,tlb,425,6336
71752625196263,tlb,426,6162
71752625200022,tlb,427,6398
71752625203710,tlb,428,6132
71752625207484,tlb,429,6340
71752625211246,tlb,430,6386
71752625214955,tlb,431,6202
71752625218737,tlb,432,6376
71752625222394,tlb,433,6192
71752625225924,tlb,434,5986
71752625229626,tlb,435,6408
71752625233327,tlb,436,6236
71752625237041,tlb,437,6280
71752625240782,tlb,438,6352
71752625244472,tlb,439,6182
71752625248277,tlb,440,6382
71752625252005,tlb,441,6366
71752625255744,tlb,442,6428
71752625259346,tlb,443,6020
71752625263100,tlb,444,6472
71752625266773,tlb,445,6224
71752625270525,tlb,446,6394
71752625274265,tlb,447,6324
71752625277947,tlb,448,6264
71752625281703,tlb,449,6354
71752625285400,tlb,450,6306
71752625289042,tlb,451,6332
71752625292664,tlb,452,6048
71752625296374,tlb,453,6372
71752625300194,tlb,454,6368
71752625303866,tlb,455,6100
71752625307549,tlb,456,6296
71752625311255,tlb,457,6374
71752625314892,tlb,458,6056
71752625318557,tlb,459,6164
71752625322262,tlb,460,6238
71752625325864,tlb,461,6054
71752625329675,tlb,462,6368
71752625333405,tlb,463,6252
71752625337278,tlb,464,6646
71752625341059,tlb,465,6318
71752625344767,tlb,466,6288
71752625348531,tlb,467,6348
71752625352246,tlb,468,6296
71752625355917,tlb,469,6194
71752625359680,tlb,470,6322
71752625363480,tlb,471,6416
71752625367260,tlb,472,6324
71752625371082,tlb,473,6456
71752625374888,tlb,474,6356
71752625378612,tlb,475,6274
71752625382476,tlb,476,6506
71752625386185,tlb,477,6226
71752625389895,tlb,478,6262
71752625393585,tlb,479,6248
71752625397393,tlb,480,6432
71752625401063,tlb,481,6118
71752625404586,tlb,482,5984
71752625408282,tlb,483,6416
71752625412128,tlb,484,6462
71752625415941,tlb,485,6474
71752625419618,tlb,486,6306
71752625423164,tlb,487,5998
71752625426878,tlb,488,6388
71752625430524,tlb,489,6150
71752625434129,tlb,490,6326
71752625437701,tlb,491,6140
71752625441368,tlb,492,6310
71752625444974,tlb,493,6068
71752625448697,tlb,494,6302
71752625452370,tlb,495,6292
71752625456083,tlb,496,6280
71752625459661,tlb,497,6014
71752625463267,tlb,498,6202
71752625466974,tlb,499,6216
71752625470731,tlb,500,6414
71752625481635,tlb,501,6328
71752625485367,tlb,502,6296
71752625489018,tlb,503,6174
71752625492601,tlb,504,6084
71752625496325,tlb,505,6276
71752625499926,tlb,506,6218
71752625503594,tlb,507,6214
71752625507305,tlb,508,6386
71752625510913,tlb,509,6142
71752625514627,tlb,510,6282
71752625518383,tlb,511,6318
71752625522130,tlb,512,6324
71752625525870,tlb,513,6298
71752625529624,tlb,514,6392
71752625533346,tlb,515,6282
71752625537106,tlb,516,6336
71752625540851,tlb,517,6244
71752625544595,tlb,518,6290
71752625548386,tlb,519,6350
71752625552030,tlb,520,6096
71752625555795,tlb,521,6346
71752625559627,tlb,522,6302
71752625563365,tlb,523,6258
71752625567125,tlb,524,6288
71752625570833,tlb,525,6240
71752625574607,tlb,526,6446
71752625578355,tlb,527,6256
71752625582108,tlb,528,6306
71752625585841,tlb,529,6246
71752625589568,tlb,530,6248
71752625593391,tlb,531,6480
71752625597122,tlb,532,6474
71752625600822,tlb,533,6242
71752625604512,tlb,534,6282
71752625608267,tlb,535,6442
71752625612053,tlb,536,6382
71752625615776,tlb,537,6414
71752625619498,tlb,538,6264
71752625623157,tlb,539,6156
71752625626848,tlb,540,6192
71752625630563,tlb,541,6346
71752625634406,tlb,542,6538
71752625638089,tlb,543,6192
71752625641754,tlb,544,6328
71752625645330,tlb,545,6000
71752625648867,tlb,546,6024
71752625652465,tlb,547,6176
71752625656201,tlb,548,6294
71752625659770,tlb,549,5986
71752625663466,tlb,550,6354
71752625667299,tlb,551,6630
71752625670874,tlb,552,6086
71752625674589,tlb,553,6292
71752625678197,tlb,554,6236
71752625681778,tlb,555,6054
71752625685478,tlb,556,6324
71752625689139,tlb,557,6216
71752625692849,tlb,558,6208
71752625696609,tlb,559,6324
71752625700373,tlb,560,6466
71752625704153,tlb,561,6388
71752625707756,tlb,562,6306
71752625711499,tlb,563,6398
71752625715202,tlb,564,6288
71752625718946,tlb,565,6272
71752625722692,tlb,566,6312
71752625726431,tlb,567,6296
71752625730333,tlb,568,6568
71752625734032,tlb,569,6246
71752625737818,tlb,570,6346
71752625741628,tlb,571,6312
71752625745436,tlb,572,6436
71752625749100,tlb,573,6120
71752625752791,tlb,574,6168
71752625756600,tlb,575,6394
71752625760357,tlb,576,6334
71752625764138,tlb,577,6448
71752625767886,tlb,578,6270
71752625771480,tlb,579,6116
71752625775214,tlb,580,6350
71752625778861,tlb,581,6326
71752625782558,tlb,582,6248
71752625786305,tlb,583,6370
71752625790122,tlb,584,6390
71752625793870,tlb,585,6386
71752625797481,tlb,586,6086
71752625801160,tlb,587,6338
71752625804863,tlb,588,6234
71752625808592,tlb,589,6366
71752625812224,tlb,590,6098
71752625815885,tlb,591,6186
71752625819464,tlb,592,6030
71752625823048,tlb,593,6218
71752625826696,tlb,594,6166
71752625830379,tlb,595,6480
71752625834039,tlb,596,6152
71752625837727,tlb,597,6442
71752625841437,tlb,598,6178
71752625845111,tlb,599,6262
71752625848839,tlb,600,6252
71752625857866,tlb,601,6040
71752625861708,tlb,602,6370
71752625865423,tlb,603,6238
71752625869099,tlb,604,6240
71752625872875,tlb,605,6406
71752625876577,tlb,606,6274
71752625880381,tlb,607,6418
71752625884060,tlb,608,6212
71752625887888,tlb,609,6456
71752625891668,tlb,610,6326
71752625895423,tlb,611,6260
71752625899270,tlb,612,6524
71752625902976,tlb,613,6214
71752625906830,tlb,614,6474
71752625910651,tlb,615,6366
71752625914393,tlb,616,6344
71752625918141,tlb,617,6344
71752625921842,tlb,618,6188
71752625925691,tlb,619,6518
71752625929507,tlb,620,6400
71752625933243,tlb,621,6354
71752625937000,tlb,622,6242
71752625940670,tlb,623,6212
71752625944371,tlb,624,6284
71752625948118,tlb,625,6320
71752625951935,tlb,626,6470
71752625955663,tlb,627,6294
