ts_ns,freq_khz
1762975144017475689,2000000
1762975144037633850,2000000
1762975144057849334,2000000
1762975144077959728,1986440
1762975144098052091,2000000
1762975144118141648,1993569
1762975144138264277,2000040
1762975144158431613,2000000
1762975144178516206,1977646
1762975144198597880,2001786
