ts_ns,freq_khz
1762975158241170121,2000000
1762975158261371611,2003552
1762975158281601849,1993579
1762975158301752601,1994722
1762975158321874817,2000000
1762975158341996698,2000000
1762975158362150686,2000000
1762975158382303517,1999679
1762975158402495941,2000000
1762975158422617106,2000000
1762975158442683388,1999432
