ts_ns,freq_khz
1762975219778410044,2000000
1762975219798567781,2000000
1762975219818724436,2000000
1762975219838805599,2000000
1762975219858883746,2000295
1762975219878962078,2000000
1762975219899062708,1999979
1762975219919209275,2006600
1762975219939301585,2000028
1762975219959376371,2000000
