ts_ns,freq_khz
1762975119867584316,2000000
1762975119887972214,2000000
1762975119908151473,2000000
1762975119928315834,2000000
1762975119948474784,2000000
1762975119968640749,2000000
1762975119988868135,2000000
1762975120009120025,2000032
1762975120029280354,2003076
1762975120049430163,2004016
