ts_ns,freq_khz
1762975172508966916,2000000
1762975172529252891,2000000
1762975172549469454,1999985
1762975172569667701,2000000
1762975172589865418,2000000
1762975172609981546,2000000
1762975172630104851,2000000
1762975172650272977,2000000
1762975172670360392,2000000
1762975172690443693,2000000
