ts_ns,freq_khz
1762975193917340204,1996343
1762975193937573303,2006688
1762975193957715827,2000000
1762975193977827077,2000000
1762975193997952781,2019480
1762975194018033792,2000000
1762975194038138875,1999979
1762975194058314610,2000000
1762975194078410972,2000000
1762975194098495400,2000000
