ts_ns,freq_khz
1762975165394833918,2000020
1762975165415054353,1999959
1762975165435305546,2000020
1762975165455472143,2000020
1762975165475634750,2000040
1762975165495797571,2000020
1762975165515991775,2000020
1762975165536217903,2005194
1762975165556391801,1999965
1762975165576578555,2000015
1762975165596685124,2008350
