ts_ns,probe,iter,cycles
71882194074939,pht,0,5890
71882194100090,pht,1,4254
71882194103021,pht,2,3846
71882194105638,pht,3,4266
71882194108122,pht,4,4094
71882194110785,pht,5,4240
71882194113326,pht,6,4028
71882194115908,pht,7,4142
71882194118624,pht,8,4454
71882194121189,pht,9,3860
71882194123821,pht,10,4192
71882194126383,pht,11,4062
71882194128800,pht,12,3902
71882194131176,pht,13,3762
71882194133853,pht,14,4228
71882194136285,pht,15,3768
71882194138983,pht,16,4226
71882194141485,pht,17,4004
71882194144054,pht,18,4064
71882194146581,pht,19,3888
71882194149178,pht,20,3992
71882194151668,pht,21,4086
71882194154314,pht,22,4084
71882194156946,pht,23,4130
71882194159626,pht,24,4136
71882194162236,pht,25,4186
71882194164658,pht,26,3890
71882194167181,pht,27,3958
71882194169774,pht,28,4048
71882194172403,pht,29,4122
71882194175066,pht,30,4180
71882194177585,pht,31,3920
71882194180120,pht,32,4114
71882194182638,pht,33,3962
71882194185065,pht,34,3862
71882194187488,pht,35,4016
71882194189897,pht,36,3930
71882194192487,pht,37,3968
71882194194955,pht,38,3868
71882194197421,pht,39,3944
71882194199941,pht,40,3998
71882194202355,pht,41,3812
71882194204811,pht,42,3940
71882194207334,pht,43,4004
71882194209811,pht,44,4150
71882194212130,pht,45,3760
71882194214640,pht,46,3926
71882194217076,pht,47,3838
71882194219499,pht,48,3888
71882194225779,pht,49,11664
71882194228344,pht,50,3792
71882194230631,pht,51,3772
71882194233060,pht,52,3906
71882194235484,pht,53,3950
71882194237897,pht,54,3968
71882194240460,pht,55,3956
71882194243127,pht,56,4180
71882194245614,pht,57,3928
71882194248069,pht,58,3886
71882194250623,pht,59,3994
71882194253150,pht,60,4170
71882194255687,pht,61,4104
71882194258103,pht,62,3914
71882194260398,pht,63,3702
71882194262742,pht,64,3822
71882194265069,pht,65,3816
71882194267410,pht,66,3908
71882194269745,pht,67,3862
71882194272133,pht,68,3864
71882194274474,pht,69,3854
71882194276829,pht,70,3910
71882194279177,pht,71,3834
71882194281712,pht,72,4182
71882194284082,pht,73,3860
71882194286496,pht,74,4048
71882194288869,pht,75,3864
71882194291334,pht,76,3968
71882194293702,pht,77,3806
71882194296050,pht,78,3764
71882194298458,pht,79,3814
71882194300845,pht,80,3780
71882194303204,pht,81,3776
71882194305560,pht,82,3768
71882194307994,pht,83,3864
71882194310497,pht,84,3852
71882194312925,pht,85,3808
71882194315359,pht,86,3892
71882194317787,pht,87,3996
71882194320220,pht,88,3908
71882194322693,pht,89,4000
71882194324980,pht,90,3736
71882194327410,pht,91,3836
71882194329804,pht,92,3936
71882194332211,pht,93,3918
71882194334675,pht,94,3960
71882194337114,pht,95,3992
71882194339549,pht,96,3856
71882194342067,pht,97,3798
71882194344544,pht,98,3872
71882194347076,pht,99,3866
71882194349562,pht,100,3810
71882194355437,pht,101,3994
71882194358010,pht,102,3786
71882194360540,pht,103,3902
71882194363062,pht,104,3890
71882194365518,pht,105,3886
71882194367945,pht,106,3806
71882194370285,pht,107,3780
71882194372767,pht,108,3732
71882194375219,pht,109,3754
71882194377739,pht,110,3942
71882194380140,pht,111,3834
71882194382513,pht,112,3852
71882194384944,pht,113,3840
71882194387417,pht,114,3906
71882194389824,pht,115,3890
71882194392227,pht,116,3822
71882194394660,pht,117,3874
71882194397029,pht,118,3832
71882194399568,pht,119,3932
71882194402003,pht,120,3880
71882194404451,pht,121,3936
71882194406834,pht,122,3870
71882194409239,pht,123,3874
71882194411699,pht,124,3888
71882194414099,pht,125,3752
71882194416555,pht,126,3852
71882194419009,pht,127,3894
71882194421574,pht,128,4142
71882194423989,pht,129,3848
71882194426410,pht,130,3834
71882194428797,pht,131,3764
71882194431140,pht,132,3824
71882194433488,pht,133,3816
71882194435856,pht,134,3758
71882194438262,pht,135,3788
71882194440693,pht,136,3904
71882194443096,pht,137,3816
71882194445605,pht,138,3914
71882194448047,pht,139,3776
71882194450567,pht,140,3942
71882194452990,pht,141,3872
71882194455465,pht,142,3842
71882194457895,pht,143,3776
71882194460381,pht,144,3888
71882194462774,pht,145,3836
71882194465291,pht,146,3950
71882194467696,pht,147,3818
71882194470060,pht,148,3864
71882194472534,pht,149,3874
71882194474986,pht,150,3824
71882194477500,pht,151,3894
71882194479949,pht,152,3834
71882194482328,pht,153,3806
71882194484794,pht,154,3892
71882194487226,pht,155,3826
71882194489655,pht,156,3842
71882194492079,pht,157,3870
71882194494539,pht,158,3884
71882194496967,pht,159,3854
