ts_ns,freq_khz
1762975243279741228,2000000
1762975243299945401,2000000
1762975243320032139,2000000
1762975243340108181,2000000
1762975243360180961,2000000
1762975243380260655,2000000
1762975243400404374,1989304
1762975243420570961,2000000
1762975243440656165,1999795
