ts_ns,probe,iter,cycles
296108549232060,cache,0,71868
296108549257995,cache,1,16654
296108549267125,cache,2,16646
296108549275876,cache,3,16620
296108549284623,cache,4,16632
296108549293387,cache,5,16636
296108549302152,cache,6,16706
296108549310854,cache,7,16598
296108549319569,cache,8,16662
296108549328282,cache,9,16640
296108549336972,cache,10,16622
296108549345789,cache,11,16650
296108549354497,cache,12,16620
296108549363231,cache,13,16628
296108549371963,cache,14,16584
296108549380651,cache,15,16568
296108549389334,cache,16,16580
296108549398077,cache,17,16658
296108549406792,cache,18,16604
296108549415539,cache,19,16662
296108549424277,cache,20,16636
296108549432966,cache,21,16562
296108549441687,cache,22,16622
296108549450426,cache,23,16632
296108549459123,cache,24,16584
296108549467830,cache,25,16606
296108549476553,cache,26,16656
296108549485263,cache,27,16608
296108549493971,cache,28,16610
296108549502672,cache,29,16578
296108549511395,cache,30,16652
296108549520130,cache,31,16650
296108549528853,cache,32,16610
296108549537583,cache,33,16604
296108549546347,cache,34,16688
296108549555047,cache,35,16576
296108549563757,cache,36,16624
296108549572461,cache,37,16600
296108549581179,cache,38,16634
296108549589912,cache,39,16602
296108549598591,cache,40,16566
296108549607315,cache,41,16620
296108549616048,cache,42,16638
296108549624730,cache,43,16542
296108549633431,cache,44,16550
296108549642174,cache,45,16650
296108549650878,cache,46,16614
296108549659591,cache,47,16592
296108549668323,cache,48,16610
296108549677076,cache,49,16670
296108549685810,cache,50,16624
296108549694510,cache,51,16600
296108549703253,cache,52,16660
296108549711956,cache,53,16602
296108549720625,cache,54,16538
296108549729339,cache,55,16634
296108549738077,cache,56,16630
296108549746790,cache,57,16582
296108549755514,cache,58,16598
296108549764229,cache,59,16634
296108549772934,cache,60,16654
296108549781629,cache,61,16568
296108549790339,cache,62,16618
296108549799064,cache,63,16578
296108549807773,cache,64,16574
296108549816463,cache,65,16564
296108549825183,cache,66,16656
296108549833893,cache,67,16644
296108549842599,cache,68,16596
296108549851294,cache,69,16588
296108549859991,cache,70,16614
296108549868691,cache,71,16594
