ts_ns,probe,iter,cycles
296111360648129,cache,0,153358
296111360674091,cache,1,16660
296111360683218,cache,2,16604
296111360692013,cache,3,16540
296111360700698,cache,4,16590
296111360709354,cache,5,16558
296111360718017,cache,6,16566
296111360726671,cache,7,16548
296111360735356,cache,8,16616
296111360744070,cache,9,16610
296111360752757,cache,10,16572
296111360761545,cache,11,16584
296111360770288,cache,12,16614
296111360779015,cache,13,16626
296111360787677,cache,14,16540
296111360796357,cache,15,16564
296111360805059,cache,16,16612
296111360813758,cache,17,16598
296111360822406,cache,18,16514
296111360831088,cache,19,16574
296111360839764,cache,20,16556
296111360848445,cache,21,16546
296111360857093,cache,22,16538
296111360865785,cache,23,16582
296111360874460,cache,24,16554
296111360883133,cache,25,16568
296111360891796,cache,26,16570
296111360900498,cache,27,16622
296111360909165,cache,28,16534
296111360917836,cache,29,16542
296111360926537,cache,30,16612
296111360935242,cache,31,16608
296111360943928,cache,32,16576
296111360952584,cache,33,16518
296111360961302,cache,34,16622
296111360969988,cache,35,16554
296111360978657,cache,36,16550
296111360987334,cache,37,16560
296111360996087,cache,38,16614
296111361008117,cache,39,23134
296111361016920,cache,40,16518
296111361025617,cache,41,16534
296111361034325,cache,42,16578
296111361042973,cache,43,16514
296111361051647,cache,44,16564
296111361060338,cache,45,16614
296111361069009,cache,46,16534
296111361077681,cache,47,16552
296111361086358,cache,48,16546
296111361095011,cache,49,16558
296111361103660,cache,50,16508
296111361112304,cache,51,16488
296111361120966,cache,52,16546
296111361129602,cache,53,16492
296111361138242,cache,54,16468
296111361146899,cache,55,16518
296111361155570,cache,56,16550
296111361164230,cache,57,16504
296111361172853,cache,58,16472
296111361181495,cache,59,16494
296111361190209,cache,60,16594
296111361198949,cache,61,16566
296111361207606,cache,62,16510
296111361216351,cache,63,16564
296111361225046,cache,64,16528
296111361233728,cache,65,16510
296111361242415,cache,66,16508
296111361251127,cache,67,16590
296111361259763,cache,68,16496
296111361268442,cache,69,16478
296111361277104,cache,70,16532
296111361285773,cache,71,16522
296111361294411,cache,72,16446
296111361303040,cache,73,16468
296111361311705,cache,74,16480
296111361320383,cache,75,16488
296111361328993,cache,76,16422
296111361337607,cache,77,16458
296111361346242,cache,78,16484
296111361354887,cache,79,16484
296111361363493,cache,80,16426
296111361372142,cache,81,16512
296111361380806,cache,82,16526
296111361389426,cache,83,16464
296111361398032,cache,84,16448
296111361406694,cache,85,16480
296111361415324,cache,86,16478
296111361423914,cache,87,16384
296111361432565,cache,88,16500
296111361441216,cache,89,16490
296111361449861,cache,90,16482
296111361458485,cache,91,16432
296111361467129,cache,92,16464
296111361475800,cache,93,16468
296111361484436,cache,94,16466
296111361493077,cache,95,16498
296111361501743,cache,96,16484
296111361510386,cache,97,16430
296111361519018,cache,98,16386
296111361527674,cache,99,16420
296111361536317,cache,100,16474
296111361548081,cache,101,16562
296111361556879,cache,102,16478
296111361565589,cache,103,16484
296111361574268,cache,104,16410
296111361582955,cache,105,16390
296111361591650,cache,106,16456
296111361600390,cache,107,16466
296111361609038,cache,108,16396
296111361617713,cache,109,16458
296111361626368,cache,110,16428
296111361634997,cache,111,16450
296111361643624,cache,112,16426
296111361652240,cache,113,16418
296111361660876,cache,114,16468
296111361669534,cache,115,16582
296111361678379,cache,116,16370
296111361687052,cache,117,16322
296111361695682,cache,118,16334
296111361704276,cache,119,16322
296111361712823,cache,120,16280
296111361721403,cache,121,16340
296111361729980,cache,122,16296
296111361738554,cache,123,16332
296111361747085,cache,124,16288
296111361755664,cache,125,16360
296111361764230,cache,126,16328
296111361772787,cache,127,16270
296111361781339,cache,128,16288
296111361789918,cache,129,16368
296111361798498,cache,130,16334
296111361807072,cache,131,16322
296111361815680,cache,132,16400
296111361824272,cache,133,16348
296111361832837,cache,134,16292
296111361841424,cache,135,16338
296111361849996,cache,136,16348
296111361858542,cache,137,16306
296111361867135,cache,138,16366
296111361875732,cache,139,16368
296111361884337,cache,140,16434
296111361892905,cache,141,16358
296111361901507,cache,142,16360
296111361910084,cache,143,16392
296111361918669,cache,144,16418
296111361927262,cache,145,16370
296111361935874,cache,146,16404
296111361944441,cache,147,16372
296111361953011,cache,148,16368
296111361961566,cache,149,16348
296111361970134,cache,150,16378
296111361978724,cache,151,16402
296111361987308,cache,152,16372
296111361995853,cache,153,16334
296111362007312,cache,154,21966
296111362016029,cache,155,16484
296111362024670,cache,156,16404
296111362033264,cache,157,16422
296111362041865,cache,158,16440
296111362050493,cache,159,16438
296111362059076,cache,160,16414
296111362067699,cache,161,16464
296111362076312,cache,162,16462
296111362084906,cache,163,16420
296111362093515,cache,164,16444
296111362102139,cache,165,16474
296111362110775,cache,166,16462
296111362119362,cache,167,16422
296111362127999,cache,168,16488
296111362136637,cache,169,16502
296111362145302,cache,170,16514
296111362153926,cache,171,16394
296111362162568,cache,172,16478
296111362171193,cache,173,16456
296111362179806,cache,174,16458
296111362188430,cache,175,16452
296111362197078,cache,176,16506
