ts_ns,probe,iter,cycles
71743126289519,cache,0,111160
71743126322056,cache,1,16872
71743126331399,cache,2,16778
71743126340262,cache,3,16652
71743126349155,cache,4,16638
71743126358090,cache,5,16768
71743126367003,cache,6,16698
71743126375971,cache,7,16820
71743126384949,cache,8,16882
71743126393836,cache,9,16632
71743126402921,cache,10,16962
71743126411941,cache,11,16672
71743126420865,cache,12,16764
71743126429905,cache,13,17038
71743126438828,cache,14,16670
71743126447759,cache,15,16740
71743126456720,cache,16,16630
71743126465643,cache,17,16654
71743126474490,cache,18,16688
71743126483471,cache,19,16732
71743126492372,cache,20,16734
71743126501203,cache,21,16522
71743126510170,cache,22,16732
71743126519102,cache,23,16758
71743126528074,cache,24,16726
71743126537056,cache,25,16762
71743126546132,cache,26,17008
71743126555034,cache,27,16624
71743126563888,cache,28,16608
71743126572842,cache,29,16702
71743126581897,cache,30,16922
71743126590881,cache,31,16788
71743126599734,cache,32,16572
71743126608657,cache,33,16610
71743126617620,cache,34,16722
71743126626570,cache,35,16680
71743126635516,cache,36,16676
71743126644439,cache,37,16892
71743126653336,cache,38,16666
71743126662048,cache,39,16364
71743126670963,cache,40,16676
71743126679989,cache,41,16994
71743126688914,cache,42,16704
71743126697817,cache,43,16740
71743126706805,cache,44,16836
71743126715666,cache,45,16566
71743126724428,cache,46,16372
71743126733342,cache,47,16844
71743126742380,cache,48,16982
71743126751337,cache,49,16828
71743126760307,cache,50,16728
71743126769282,cache,51,16762
71743126778344,cache,52,16840
71743126787373,cache,53,16814
71743126796500,cache,54,17012
71743126805488,cache,55,16702
71743126814456,cache,56,16780
71743126823222,cache,57,16342
71743126831975,cache,58,16448
71743126840763,cache,59,16704
71743126849801,cache,60,16612
71743126858889,cache,61,16966
71743126867893,cache,62,16780
71743126876873,cache,63,16732
71743126885852,cache,64,16762
71743126894828,cache,65,16744
71743126903793,cache,66,16690
71743126912835,cache,67,16880
71743126921828,cache,68,16822
71743126930769,cache,69,16716
71743126939607,cache,70,16650
71743126948516,cache,71,16662
71743126957355,cache,72,16642
71743126966298,cache,73,16688
71743126975229,cache,74,16648
71743126984304,cache,75,16918
71743126993273,cache,76,16746
71743127007128,cache,77,26292
71743127016091,cache,78,16730
71743127025053,cache,79,16726
71743127033971,cache,80,16710
71743127042677,cache,81,16546
71743127051663,cache,82,16678
71743127060701,cache,83,16994
71743127069677,cache,84,16810
71743127078676,cache,85,16792
71743127087548,cache,86,16580
71743127096438,cache,87,16606
71743127105410,cache,88,16750
71743127114302,cache,89,16632
71743127123310,cache,90,16982
71743127132150,cache,91,16674
71743127141090,cache,92,16720
71743127149888,cache,93,16656
71743127158907,cache,94,16752
71743127168003,cache,95,17154
71743127177006,cache,96,16834
71743127185975,cache,97,16680
71743127194948,cache,98,16736
71743127203717,cache,99,16462
71743127212541,cache,100,16670
71743127225262,cache,101,16840
71743127234199,cache,102,16612
71743127243180,cache,103,16716
71743127252109,cache,104,16704
71743127261146,cache,105,16870
71743127270010,cache,106,16700
71743127278977,cache,107,16754
71743127287856,cache,108,16626
71743127296849,cache,109,16766
71743127305807,cache,110,16744
71743127314663,cache,111,16750
71743127323609,cache,112,16618
71743127332599,cache,113,16624
71743127341320,cache,114,16492
71743127350173,cache,115,16678
71743127359142,cache,116,16746
71743127368121,cache,117,16826
71743127377074,cache,118,16764
71743127385992,cache,119,16558
71743127394960,cache,120,16746
71743127403839,cache,121,16696
71743127412777,cache,122,16672
71743127421711,cache,123,16624
71743127430503,cache,124,16440
71743127439432,cache,125,16686
71743127448449,cache,126,16694
71743127457488,cache,127,16840
71743127466488,cache,128,16984
71743127475667,cache,129,17166
71743127484713,cache,130,16750
71743127493633,cache,131,16634
71743127502586,cache,132,16660
71743127511650,cache,133,16858
71743127520487,cache,134,16648
71743127529347,cache,135,16506
71743127538315,cache,136,16626
71743127547205,cache,137,16926
71743127556212,cache,138,16906
71743127565176,cache,139,16718
71743127574003,cache,140,16652
71743127583087,cache,141,16924
71743127592050,cache,142,16726
71743127601024,cache,143,16752
71743127610014,cache,144,16920
71743127618930,cache,145,16708
71743127627987,cache,146,16858
71743127636861,cache,147,16640
71743127645780,cache,148,16646
71743127654726,cache,149,16756
71743127663526,cache,150,16504
71743127672401,cache,151,16518
71743127681388,cache,152,16760
71743127690302,cache,153,16638
71743127699266,cache,154,16780
71743127708232,cache,155,16748
71743127717088,cache,156,16634
71743127725947,cache,157,16562
71743127734867,cache,158,16636
71743127743807,cache,159,16690
71743127752694,cache,160,16664
71743127761751,cache,161,16900
71743127770647,cache,162,16492
71743127779533,cache,163,16562
71743127788489,cache,164,16760
71743127797328,cache,165,16510
71743127806239,cache,166,16614
71743127815211,cache,167,16750
71743127824295,cache,168,16960
71743127833156,cache,169,16462
71743127841935,cache,170,16538
71743127850895,cache,171,16848
71743127859816,cache,172,16744
71743127868558,cache,173,16448
71743127877425,cache,174,16670
71743127886074,cache,175,16414
71743127895137,cache,176,16942
71743127904072,cache,177,16636
71743127912972,cache,178,16722
71743127921842,cache,179,16700
71743127930588,cache,180,16502
71743127939496,cache,181,16598
71743127948458,cache,182,16748
71743127957344,cache,183,16632
71743127966142,cache,184,16476
71743127975042,cache,185,16688
71743127983847,cache,186,16546
71743127992724,cache,187,16694
71743128006218,cache,188,25610
71743128015204,cache,189,16736
71743128024187,cache,190,16852
71743128033026,cache,191,16500
71743128042124,cache,192,16916
71743128050999,cache,193,16682
71743128059819,cache,194,16542
71743128068794,cache,195,16714
71743128077750,cache,196,16658
71743128086743,cache,197,16874
71743128095729,cache,198,16716
71743128104504,cache,199,16418
71743128113327,cache,200,16472
71743128132527,cache,201,16960
71743128141627,cache,202,16908
71743128150672,cache,203,16940
71743128159763,cache,204,16912
71743128168731,cache,205,16816
71743128177771,cache,206,16948
71743128186610,cache,207,16484
71743128195499,cache,208,16564
71743128204379,cache,209,16694
71743128213224,cache,210,16498
71743128222185,cache,211,16718
71743128231192,cache,212,16890
71743128240170,cache,213,16738
71743128249005,cache,214,16804
71743128257941,cache,215,16696
71743128266991,cache,216,16924
71743128275964,cache,217,16786
71743128284830,cache,218,16696
71743128293832,cache,219,16750
71743128302800,cache,220,16732
71743128311712,cache,221,16628
71743128320399,cache,222,16078
71743128329032,cache,223,16006
71743128337931,cache,224,16630
71743128347097,cache,225,17058
71743128356122,cache,226,16910
71743128365150,cache,227,16826
71743128374477,cache,228,17420
71743128383481,cache,229,16774
71743128392642,cache,230,17088
71743128401715,cache,231,17012
71743128410704,cache,232,16762
71743128419516,cache,233,16340
71743128428322,cache,234,16824
71743128436988,cache,235,16074
71743128445632,cache,236,16022
71743128454261,cache,237,15972
71743128462998,cache,238,16264
71743128472311,cache,239,17724
71743128481384,cache,240,17040
71743128490542,cache,241,17036
71743128499600,cache,242,16922
71743128508576,cache,243,16744
71743128517504,cache,244,16718
71743128526432,cache,245,16680
71743128535356,cache,246,16640
71743128544424,cache,247,16916
71743128553440,cache,248,16826
71743128562358,cache,249,16666
71743128571312,cache,250,16764
71743128580277,cache,251,16782
71743128589297,cache,252,16830
71743128598201,cache,253,16590
71743128607186,cache,254,16748
71743128616107,cache,255,16696
71743128624999,cache,256,16622
71743128633811,cache,257,16404
71743128642789,cache,258,16832
71743128651855,cache,259,16930
71743128660713,cache,260,16516
71743128669648,cache,261,16724
71743128678642,cache,262,16712
71743128687527,cache,263,16546
71743128696647,cache,264,17124
71743128705677,cache,265,16818
71743128714602,cache,266,16618
71743128723553,cache,267,16660
71743128732450,cache,268,16550
71743128741375,cache,269,16704
71743128750356,cache,270,16680
71743128759178,cache,271,16394
71743128768092,cache,272,16658
71743128776982,cache,273,16634
71743128785976,cache,274,16770
71743128794856,cache,275,16558
71743128803846,cache,276,16758
71743128812775,cache,277,16686
71743128821585,cache,278,16420
71743128830462,cache,279,16686
71743128839482,cache,280,16730
71743128848345,cache,281,16460
71743128857363,cache,282,16840
71743128866260,cache,283,16534
71743128875312,cache,284,16962
71743128884194,cache,285,16564
71743128893007,cache,286,16472
71743128901979,cache,287,16786
71743128911000,cache,288,16786
71743128920159,cache,289,17040
71743128929303,cache,290,17068
71743128938364,cache,291,16850
71743128947335,cache,292,16692
71743128956357,cache,293,16758
71743128965355,cache,294,16754
71743128974325,cache,295,16760
71743128983331,cache,296,16754
71743128992344,cache,297,16756
71743129005569,cache,298,24986
71743129014580,cache,299,16836
71743129023749,cache,300,17148
71743129039130,cache,301,16478
71743129047813,cache,302,16180
71743129056540,cache,303,16240
71743129065228,cache,304,16140
71743129073968,cache,305,16232
71743129082706,cache,306,16240
71743129091480,cache,307,16348
71743129100347,cache,308,16742
71743129109376,cache,309,16784
71743129118736,cache,310,17508
71743129127967,cache,311,17258
71743129136992,cache,312,16796
71743129146091,cache,313,16960
71743129155167,cache,314,16934
71743129164124,cache,315,16778
71743129173102,cache,316,16840
71743129182163,cache,317,16858
71743129191172,cache,318,16828
71743129200286,cache,319,16968
71743129209295,cache,320,16806
71743129218464,cache,321,17072
71743129227499,cache,322,16840
71743129236512,cache,323,16752
71743129245463,cache,324,16772
71743129254540,cache,325,16834
71743129263728,cache,326,17082
71743129272810,cache,327,16920
71743129282018,cache,328,17182
71743129291195,cache,329,17098
71743129300312,cache,330,16986
71743129309304,cache,331,16828
71743129318314,cache,332,16750
71743129327272,cache,333,16702
71743129336174,cache,334,16840
71743129345207,cache,335,16832
71743129354161,cache,336,16708
71743129363147,cache,337,16774
71743129372373,cache,338,17250
71743129381479,cache,339,16984
71743129390541,cache,340,16830
71743129399629,cache,341,16946
71743129408674,cache,342,16868
71743129417698,cache,343,16794
71743129426836,cache,344,17074
71743129435911,cache,345,16880
71743129444994,cache,346,16932
71743129454057,cache,347,16894
71743129463175,cache,348,16938
71743129472207,cache,349,16836
71743129481404,cache,350,17094
71743129490503,cache,351,16964
71743129499568,cache,352,16838
71743129508549,cache,353,16726
71743129517561,cache,354,16712
71743129526558,cache,355,16696
71743129535467,cache,356,16790
71743129544474,cache,357,16772
71743129553525,cache,358,16846
71743129562703,cache,359,17082
71743129571793,cache,360,16898
71743129580921,cache,361,17002
71743129589996,cache,362,16950
71743129598905,cache,363,16864
71743129607933,cache,364,16804
71743129616988,cache,365,16844
71743129625948,cache,366,16740
71743129634886,cache,367,16874
71743129643918,cache,368,16738
71743129652930,cache,369,16788
71743129662015,cache,370,16886
71743129670994,cache,371,16866
71743129680094,cache,372,16934
71743129689212,cache,373,16972
71743129698345,cache,374,16918
71743129707448,cache,375,16918
71743129716543,cache,376,16902
71743129725579,cache,377,16768
71743129734601,cache,378,16824
71743129743780,cache,379,17068
71743129752784,cache,380,16826
71743129761988,cache,381,17108
71743129770935,cache,382,16636
71743129779937,cache,383,16726
71743129789126,cache,384,17092
71743129798303,cache,385,17094
71743129807407,cache,386,16974
71743129816538,cache,387,17082
71743129825584,cache,388,16886
71743129834600,cache,389,16744
71743129843628,cache,390,16830
71743129852597,cache,391,16826
71743129861598,cache,392,16720
71743129870767,cache,393,17132
71743129879758,cache,394,16824
71743129888728,cache,395,16734
71743129897708,cache,396,16762
71743129906776,cache,397,16942
71743129915947,cache,398,17098
71743129925026,cache,399,16896
71743129934103,cache,400,16886
71743133266208,cache,401,19606
71743133275768,cache,402,16866
71743133284770,cache,403,16790
71743133293848,cache,404,16892
71743133303049,cache,405,17152
71743133312092,cache,406,16850
71743133321160,cache,407,16892
71743133330238,cache,408,16896
71743133339321,cache,409,16888
71743133348302,cache,410,16780
71743133357288,cache,411,16822
71743133366349,cache,412,16814
71743133375336,cache,413,16770
71743133384374,cache,414,16862
71743133393445,cache,415,16866
71743133402586,cache,416,17052
71743133411649,cache,417,16856
71743133420738,cache,418,16904
71743133429786,cache,419,16844
71743133438810,cache,420,16880
71743133447864,cache,421,16882
71743133456916,cache,422,16850
71743133466030,cache,423,16916
71743133475005,cache,424,16742
71743133484221,cache,425,17146
71743133493238,cache,426,16808
71743133502202,cache,427,16708
71743133511299,cache,428,16932
71743133520396,cache,429,16924
71743133529476,cache,430,16944
71743133538509,cache,431,16898
71743133547611,cache,432,16928
71743133556633,cache,433,16854
71743133565718,cache,434,16882
71743133574727,cache,435,16802
71743133583794,cache,436,16890
71743133592843,cache,437,16864
71743133601913,cache,438,16818
71743133610944,cache,439,16802
71743133619991,cache,440,16840
71743133629083,cache,441,16942
71743133638110,cache,442,16770
71743133647161,cache,443,16858
71743133656226,cache,444,16834
71743133665363,cache,445,16952
71743133674462,cache,446,17128
71743133683489,cache,447,16832
71743133692534,cache,448,16890
71743133701512,cache,449,16740
71743133710660,cache,450,17058
71743133719655,cache,451,16786
71743133728646,cache,452,16698
71743133737637,cache,453,16944
71743133746701,cache,454,16878
71743133755799,cache,455,16864
71743133764896,cache,456,16904
71743133774137,cache,457,17162
71743133783212,cache,458,16900
71743133792263,cache,459,16844
71743133801320,cache,460,16836
71743133810309,cache,461,16992
71743133819335,cache,462,16780
71743133828314,cache,463,16720
71743133837457,cache,464,17124
71743133846419,cache,465,16678
71743133855585,cache,466,17046
71743133864684,cache,467,16932
71743133873912,cache,468,17204
71743133882971,cache,469,16842
71743133892091,cache,470,16960
71743133901402,cache,471,17358
71743133910406,cache,472,16778
71743133919413,cache,473,16770
71743133928441,cache,474,16814
71743133937508,cache,475,17104
71743133946415,cache,476,16768
71743133955560,cache,477,17018
71743133964623,cache,478,16828
71743133973686,cache,479,16920
71743133982835,cache,480,17050
71743133991866,cache,481,16850
71743134006024,cache,482,26774
71743134015084,cache,483,16848
71743134024116,cache,484,16854
71743134033151,cache,485,16824
71743134042156,cache,486,16738
71743134051120,cache,487,16734
71743134060101,cache,488,16754
71743134069110,cache,489,16768
71743134078262,cache,490,17114
71743134087332,cache,491,16854
71743134096256,cache,492,16796
71743134105233,cache,493,16766
71743134114286,cache,494,16872
71743134123459,cache,495,17088
71743134132647,cache,496,17136
71743134141688,cache,497,16786
71743134150768,cache,498,16890
71743134159815,cache,499,16854
71743134168844,cache,500,16848
71743136819037,cache,501,17244
71743136828165,cache,502,16824
71743136837139,cache,503,16736
71743136846179,cache,504,16892
71743136855191,cache,505,16768
71743136864168,cache,506,16748
71743136873245,cache,507,16970
71743136882271,cache,508,16786
71743136891383,cache,509,16850
71743136900449,cache,510,16844
71743136909544,cache,511,16936
71743136918607,cache,512,16872
71743136927665,cache,513,16848
71743136936652,cache,514,16774
71743136945854,cache,515,17174
71743136954861,cache,516,16754
71743136963749,cache,517,16748
71743136972809,cache,518,16710
71743136981910,cache,519,17014
71743136990938,cache,520,16838
71743137000012,cache,521,16880
71743137012100,cache,522,16982
71743137021156,cache,523,16942
71743137030259,cache,524,16940
71743137039343,cache,525,16916
71743137048386,cache,526,16824
71743137057376,cache,527,16798
71743137066400,cache,528,16816
71743137075481,cache,529,16812
