ts_ns,probe,iter,cycles
296114178525241,cache,0,143410
296114178550860,cache,1,16604
296114178559944,cache,2,16504
296114178568628,cache,3,16412
296114178577294,cache,4,16452
296114178585992,cache,5,16498
296114178594660,cache,6,16448
296114178603266,cache,7,16368
296114178611924,cache,8,16426
296114178620582,cache,9,16510
296114178629230,cache,10,16420
296114178637843,cache,11,16364
296114178646416,cache,12,16336
296114178655055,cache,13,16436
296114178663686,cache,14,16386
296114178672274,cache,15,16314
296114178680914,cache,16,16404
296114178689559,cache,17,16384
296114178698172,cache,18,16372
296114178706732,cache,19,16330
296114178715368,cache,20,16362
296114178723965,cache,21,16398
296114178732539,cache,22,16334
296114178741135,cache,23,16360
296114178749733,cache,24,16400
296114178758303,cache,25,16318
296114178766886,cache,26,16292
296114178775460,cache,27,16344
296114178784054,cache,28,16342
296114178792652,cache,29,16346
296114178801270,cache,30,16422
296114178809859,cache,31,16366
296114178818385,cache,32,16294
296114178826947,cache,33,16302
296114178835536,cache,34,16358
296114178844134,cache,35,16352
296114178852743,cache,36,16396
296114178861285,cache,37,16290
296114178869877,cache,38,16330
296114178878432,cache,39,16324
296114178887001,cache,40,16250
296114178895581,cache,41,16348
296114178904131,cache,42,16238
296114178912721,cache,43,16308
296114178921298,cache,44,16256
296114178929856,cache,45,16284
296114178938428,cache,46,16324
296114178946972,cache,47,16226
296114178955486,cache,48,16220
296114178964035,cache,49,16300
296114178972610,cache,50,16300
296114178981126,cache,51,16272
296114178989656,cache,52,16260
296114178998199,cache,53,16270
296114179012286,cache,54,27164
296114179021048,cache,55,16302
296114179029759,cache,56,16358
296114179038375,cache,57,16344
296114179046938,cache,58,16288
296114179055540,cache,59,16324
296114179064086,cache,60,16310
296114179072659,cache,61,16230
296114179081256,cache,62,16334
296114179089837,cache,63,16268
296114179098429,cache,64,16284
296114179106966,cache,65,16226
296114179115472,cache,66,16250
296114179123977,cache,67,16286
296114179132450,cache,68,16264
296114179141007,cache,69,16226
296114179149555,cache,70,16260
296114179158115,cache,71,16234
296114179166681,cache,72,16258
296114179175264,cache,73,16282
296114179183821,cache,74,16274
296114179192403,cache,75,16274
296114179200973,cache,76,16240
296114179209491,cache,77,16232
296114179217988,cache,78,16202
296114179226553,cache,79,16260
296114179235051,cache,80,16248
296114179243564,cache,81,16188
296114179252097,cache,82,16284
296114179260635,cache,83,16228
296114179269095,cache,84,16226
296114179277598,cache,85,16188
296114179286149,cache,86,16248
296114179294600,cache,87,16230
296114179303152,cache,88,16252
296114179311643,cache,89,16230
296114179320115,cache,90,16214
296114179328677,cache,91,16264
296114179337211,cache,92,16188
296114179345783,cache,93,16254
296114179354345,cache,94,16266
296114179362908,cache,95,16252
296114179371443,cache,96,16210
296114179380013,cache,97,16228
296114179388547,cache,98,16198
296114179397114,cache,99,16224
296114179405696,cache,100,16286
296114179416811,cache,101,16364
296114179425604,cache,102,16312
296114179434275,cache,103,16290
296114179442882,cache,104,16258
296114179451429,cache,105,16296
