ts_ns,freq_khz
1762975141663782833,2000000
1762975141683981760,2000000
1762975141704172143,1999957
1762975141724301601,2000000
1762975141744390587,2000000
1762975141764470804,2000000
1762975141784583128,2000069
1762975141804760153,2000000
1762975141824848291,2000000
1762975141844955874,2000029
