ts_ns,freq_khz
1762975245608400660,2000000
1762975245628558489,2000000
1762975245648713910,2000000
1762975245668795740,1999979
1762975245688875045,2000000
1762975245708951580,2000000
1762975245729045989,2000021
1762975245749183434,2000000
1762975245769260498,2002989
