ts_ns,freq_khz
1762972405393791735,2000000
1762972405413980422,2000000
1762972405434166912,2000000
1762972405454325825,2000000
1762972405474488241,2000000
1762972405494573379,2000020
1762972405514699136,2000000
1762972405534856907,2000000
1762972405554935019,2000047
1762972405575009688,2000000
