ts_ns,freq_khz
1762975247953065752,2000000
1762975247973253677,2000000
1762975247993349863,2000021
1762975248013439056,2000000
1762975248033524832,2000000
1762975248053620364,2000000
1762975248073699999,2000000
1762975248093843433,2003533
