ts_ns,freq_khz
1762975155854104322,2000000
1762975155874349628,2000000
1762975155894568357,2000000
1762975155914705474,2000000
1762975155934849169,2000000
1762975155955017164,1999948
1762975155975185096,2000147
1762975155995446906,2000000
1762975156015584832,2000000
1762975156035756985,2000000
