ts_ns,freq_khz
1762975198632678465,2000000
1762975198652874066,2000000
1762975198673044205,2000000
1762975198693124299,2000000
1762975198713207522,2000000
1762975198733286106,2000000
1762975198753390277,2000000
1762975198773550604,2000081
1762975198793627604,2000026
