ts_ns,probe,iter,cycles
71804874028878,cache,0,123398
71804874059031,cache,1,18194
71804874068260,cache,2,16730
71804874077041,cache,3,16648
71804874085723,cache,4,16510
71804874094332,cache,5,16530
71804874103107,cache,6,16850
71804874111625,cache,7,16422
71804874120136,cache,8,16428
71804874128617,cache,9,16462
71804874137095,cache,10,16456
71804874145639,cache,11,16410
71804874154108,cache,12,16436
71804874162592,cache,13,16470
71804874171059,cache,14,16432
71804874179514,cache,15,16410
71804874187987,cache,16,16444
71804874196466,cache,17,16460
71804874204933,cache,18,16424
71804874213394,cache,19,16418
71804874221878,cache,20,16460
71804874230364,cache,21,16460
71804874238822,cache,22,16408
71804874247287,cache,23,16430
71804874255776,cache,24,16468
71804874264250,cache,25,16448
71804874272715,cache,26,16418
71804874281192,cache,27,16438
71804874289680,cache,28,16470
71804874298150,cache,29,16432
71804874306612,cache,30,16414
71804874315092,cache,31,16448
71804874323580,cache,32,16468
71804874332047,cache,33,16422
71804874340508,cache,34,16416
71804874348996,cache,35,16462
71804874357481,cache,36,16452
71804874365945,cache,37,16424
71804874374418,cache,38,16424
71804874382906,cache,39,16468
71804874391382,cache,40,16448
71804874399841,cache,41,16408
71804874408322,cache,42,16444
71804874416808,cache,43,16466
71804874425276,cache,44,16434
71804874433741,cache,45,16414
71804874442221,cache,46,16456
71804874450702,cache,47,16456
71804874459170,cache,48,16420
71804874467637,cache,49,16422
71804874476127,cache,50,16472
71804874484609,cache,51,16446
71804874493067,cache,52,16410
71804874501538,cache,53,16434
71804874510031,cache,54,16468
71804874518505,cache,55,16440
71804874526959,cache,56,16400
71804874535439,cache,57,16450
71804874543920,cache,58,16462
71804874552387,cache,59,16430
71804874560849,cache,60,16408
71804874569327,cache,61,16456
71804874577803,cache,62,16456
71804874586264,cache,63,16416
71804874594723,cache,64,16430
71804874603204,cache,65,16464
71804874611684,cache,66,16448
71804874620138,cache,67,16410
71804874628604,cache,68,16434
71804874637093,cache,69,16472
71804874645561,cache,70,16430
71804874654016,cache,71,16414
71804874662500,cache,72,16448
71804874670986,cache,73,16464
71804874679447,cache,74,16422
71804874687911,cache,75,16416
71804874696389,cache,76,16448
71804874704873,cache,77,16466
71804874713334,cache,78,16416
71804874721795,cache,79,16430
71804874730276,cache,80,16466
71804874738757,cache,81,16450
71804874747211,cache,82,16410
71804874755679,cache,83,16438
71804874764171,cache,84,16472
71804874772639,cache,85,16432
71804874781096,cache,86,16410
71804874789576,cache,87,16448
71804874798058,cache,88,16458
71804874806523,cache,89,16426
71804874814986,cache,90,16416
71804874823463,cache,91,16456
71804874831944,cache,92,16456
71804874840409,cache,93,16416
71804874848876,cache,94,16430
71804874857359,cache,95,16462
71804874865838,cache,96,16448
71804874874296,cache,97,16414
