ts_ns,freq_khz
1762975196272453713,2000000
1762975196292633774,2000000
1762975196312676597,2000000
1762975196332758523,2000020
1762975196352847054,2000000
1762975196372930994,2000000
1762975196393034858,2000000
1762975196413180053,2005141
1762975196433261011,2000000
1762975196453337372,2000000
