ts_ns,freq_khz
1762975153453882632,2000000
1762975153474080616,2000000
1762975153494267138,2000000
1762975153514350106,2000000
1762975153534430305,2000000
1762975153554508219,2000000
1762975153574622199,2000000
1762975153594786614,2004149
1762975153614871496,2000000
1762975153634957400,2000000
1762975153655054645,2000372
