ts_ns,freq_khz
1762975170145118721,2000000
1762975170165370954,1999829
1762975170185488455,2000140
1762975170205585751,2000000
1762975170225678891,1999844
1762975170245766461,1975624
1762975170265883346,2000000
1762975170286077648,2000000
1762975170306189836,2000000
