ts_ns,probe,iter,cycles
71793163782545,tlb,0,3836
71793163804639,tlb,1,7918
71793163809182,tlb,2,7646
71793163812580,tlb,3,6234
71793163816342,tlb,4,6974
71793163820019,tlb,5,6848
71793163823721,tlb,6,6908
71793163827389,tlb,7,6838
71793163830853,tlb,8,6460
71793163834389,tlb,9,6590
71793163838067,tlb,10,6854
71793163841564,tlb,11,6294
71793163845136,tlb,12,6642
71793163848857,tlb,13,6902
71793163852024,tlb,14,5828
71793163855842,tlb,15,7100
71793163859534,tlb,16,6882
71793163862655,tlb,17,5702
71793163866386,tlb,18,6958
71793163870058,tlb,19,6806
71793163873381,tlb,20,6134
71793163877082,tlb,21,6924
71793163880520,tlb,22,6408
71793163883871,tlb,23,6208
71793163887494,tlb,24,6776
71793163890774,tlb,25,6094
71793163894293,tlb,26,6572
71793163897906,tlb,27,6762
71793163901120,tlb,28,5954
71793163904621,tlb,29,6540
71793163908179,tlb,30,6616
71793163911297,tlb,31,5752
71793163914742,tlb,32,6422
71793163918252,tlb,33,6544
71793163921433,tlb,34,5900
71793163925033,tlb,35,6712
71793163928466,tlb,36,6396
71793163931674,tlb,37,5948
71793163935210,tlb,38,6596
71793163938672,tlb,39,6422
71793163942052,tlb,40,6284
71793163945557,tlb,41,6514
71793163948915,tlb,42,6240
71793163952262,tlb,43,6228
71793163955837,tlb,44,6678
71793163959015,tlb,45,5884
71793163962484,tlb,46,6456
71793163965991,tlb,47,6540
71793163969157,tlb,48,5826
71793163972680,tlb,49,6572
71793163976099,tlb,50,6368
71793163979200,tlb,51,5720
71793163982836,tlb,52,6800
71793163986327,tlb,53,6504
71793163989533,tlb,54,5940
71793163992912,tlb,55,6276
71793163996348,tlb,56,6402
71793163999683,tlb,57,6166
71793164007983,tlb,58,15816
71793164012273,tlb,59,7304
71793164016505,tlb,60,7424
71793164020805,tlb,61,7730
71793164024534,tlb,62,6652
71793164028888,tlb,63,7808
71793164033480,tlb,64,8318
71793164037190,tlb,65,6680
71793164041472,tlb,66,7874
71793164045507,tlb,67,7270
71793164049267,tlb,68,6774
71793164053280,tlb,69,7306
71793164057309,tlb,70,7224
71793164060982,tlb,71,6664
71793164065009,tlb,72,7270
71793164068928,tlb,73,7134
71793164072773,tlb,74,6920
71793164076758,tlb,75,7374
71793164080680,tlb,76,7062
71793164085242,tlb,77,8292
71793164088785,tlb,78,6338
71793164092111,tlb,79,6030
71793164095518,tlb,80,6320
71793164099002,tlb,81,6490
71793164102114,tlb,82,5754
71793164105517,tlb,83,6338
71793164109001,tlb,84,6496
71793164112120,tlb,85,5764
71793164115555,tlb,86,6410
71793164118989,tlb,87,6404
71793164122222,tlb,88,6006
71793164125524,tlb,89,6104
71793164128902,tlb,90,6248
71793164132278,tlb,91,6254
71793164135827,tlb,92,6640
71793164139156,tlb,93,6202
71793164142627,tlb,94,6480
71793164146043,tlb,95,6370
71793164149195,tlb,96,5842
71793164152572,tlb,97,6294
71793164156098,tlb,98,6590
71793164159237,tlb,99,5824
71793164162659,tlb,100,6386
71793164168497,tlb,101,6418
71793164171685,tlb,102,5682
71793164175080,tlb,103,6298
71793164178832,tlb,104,7038
71793164182114,tlb,105,6102
71793164185434,tlb,106,6170
71793164188950,tlb,107,6570
71793164192271,tlb,108,6176
71793164195819,tlb,109,6632
71793164199149,tlb,110,6196
71793164202537,tlb,111,6316
71793164206224,tlb,112,6910
71793164209582,tlb,113,6252
71793164212934,tlb,114,6244
71793164216520,tlb,115,6710
71793164219622,tlb,116,5740
71793164223120,tlb,117,6534
71793164226731,tlb,118,6762
71793164229808,tlb,119,5690
71793164233340,tlb,120,6602
71793164236940,tlb,121,6736
71793164240149,tlb,122,5956
71793164243462,tlb,123,6158
71793164246890,tlb,124,6394
71793164250189,tlb,125,6140
71793164253517,tlb,126,6190
71793164256714,tlb,127,5930
71793164260206,tlb,128,6526
71793164263682,tlb,129,6488
71793164266851,tlb,130,5880
71793164270294,tlb,131,6422
71793164273838,tlb,132,6622
71793164276958,tlb,133,5772
71793164280348,tlb,134,6314
71793164283843,tlb,135,6522
71793164286918,tlb,136,5684
71793164290524,tlb,137,6746
71793164293987,tlb,138,6462
71793164297253,tlb,139,6068
71793164300583,tlb,140,6196
71793164304079,tlb,141,6528
71793164307423,tlb,142,6224
71793164310792,tlb,143,6272
71793164314066,tlb,144,6078
71793164317493,tlb,145,6390
71793164321067,tlb,146,6690
71793164324322,tlb,147,6050
71793164327773,tlb,148,6440
71793164331049,tlb,149,6094
71793164334167,tlb,150,5770
71793164337457,tlb,151,6108
71793164340927,tlb,152,6480
71793164344100,tlb,153,5878
71793164347334,tlb,154,6008
71793164351032,tlb,155,6934
71793164354341,tlb,156,6154
71793164357704,tlb,157,6270
71793164361104,tlb,158,6330
71793164364526,tlb,159,6384
71793164367821,tlb,160,6130
71793164371113,tlb,161,6128
71793164374476,tlb,162,6264
71793164378123,tlb,163,6836
71793164381287,tlb,164,5866
71793164384702,tlb,165,6370
71793164388245,tlb,166,6624
71793164391308,tlb,167,5662
71793164394994,tlb,168,6912
71793164398430,tlb,169,6412
71793164401535,tlb,170,5750
71793164404839,tlb,171,6150
71793164408293,tlb,172,6444
71793164411525,tlb,173,5908
71793164414825,tlb,174,6154
71793164418115,tlb,175,6134
71793164421578,tlb,176,6480
71793164424900,tlb,177,6198
71793164428057,tlb,178,5868
71793164431305,tlb,179,6048
71793164434590,tlb,180,6122
71793164437748,tlb,181,5870
71793164441156,tlb,182,6372
71793164444447,tlb,183,6136
71793164447524,tlb,184,5712
71793164450786,tlb,185,6080
71793164454086,tlb,186,6154
71793164457130,tlb,187,5642
71793164460476,tlb,188,6250
71793164463882,tlb,189,6362
71793164467109,tlb,190,6010
71793164470413,tlb,191,6160
71793164473765,tlb,192,6256
71793164477120,tlb,193,6266
71793164480423,tlb,194,6158
71793164483718,tlb,195,6144
71793164487261,tlb,196,6640
71793164490589,tlb,197,6210
71793164493669,tlb,198,5716
71793164497078,tlb,199,6374
71793164500372,tlb,200,6140
71793164511247,tlb,201,5620
71793164514762,tlb,202,6400
71793164518334,tlb,203,6578
71793164521460,tlb,204,5744
71793164524823,tlb,205,6242
71793164528150,tlb,206,6184
71793164531457,tlb,207,6142
71793164534729,tlb,208,6070
71793164537935,tlb,209,5938
71793164541420,tlb,210,6498
71793164544729,tlb,211,6142
71793164548033,tlb,212,6124
71793164551319,tlb,213,6104
71793164554534,tlb,214,5968
71793164557702,tlb,215,5870
