ts_ns,freq_khz
1762975184556077439,2000000
1762975184576264191,1999965
1762975184596460214,2000000
1762975184616543360,2000040
1762975184636627860,2000000
1762975184656683433,2000000
1762975184676807894,2000000
1762975184696969182,1999938
1762975184717052139,1999987
