ts_ns,probe,iter,cycles
296119942800069,cache,0,132368
296119942826192,cache,1,16674
296119942835312,cache,2,16644
296119942844096,cache,3,16674
296119942852810,cache,4,16622
296119942861519,cache,5,16630
296119942870203,cache,6,16610
296119942878915,cache,7,16654
296119942887607,cache,8,16596
296119942896320,cache,9,16616
296119942905031,cache,10,16636
296119942913853,cache,11,16642
296119942922546,cache,12,16590
296119942931243,cache,13,16612
296119942939962,cache,14,16644
296119942948686,cache,15,16624
296119942957414,cache,16,16654
296119942966181,cache,17,16728
296119942974879,cache,18,16616
296119942983564,cache,19,16592
296119942992251,cache,20,16602
296119943004536,cache,21,23612
296119943013413,cache,22,16618
296119943022099,cache,23,16572
296119943030813,cache,24,16602
296119943039502,cache,25,16608
296119943048142,cache,26,16506
296119943056821,cache,27,16568
296119943065518,cache,28,16586
296119943074191,cache,29,16588
296119943082873,cache,30,16560
296119943091540,cache,31,16560
296119943100268,cache,32,16662
296119943108975,cache,33,16608
296119943117640,cache,34,16560
296119943126374,cache,35,16676
296119943135070,cache,36,16614
296119943143750,cache,37,16574
296119943152439,cache,38,16580
296119943161148,cache,39,16620
296119943169835,cache,40,16586
296119943178532,cache,41,16612
296119943187201,cache,42,16564
296119943195887,cache,43,16598
296119943204581,cache,44,16566
296119943213258,cache,45,16546
296119943221959,cache,46,16636
296119943230655,cache,47,16596
296119943239356,cache,48,16606
296119943248034,cache,49,16574
296119943256761,cache,50,16642
296119943265442,cache,51,16550
296119943274123,cache,52,16546
296119943282821,cache,53,16598
296119943291517,cache,54,16592
296119943300182,cache,55,16544
296119943308847,cache,56,16564
296119943317575,cache,57,16644
296119943326274,cache,58,16608
296119943334966,cache,59,16576
296119943343689,cache,60,16620
296119943352373,cache,61,16576
296119943361079,cache,62,16580
296119943369736,cache,63,16536
296119943378433,cache,64,16586
296119943387115,cache,65,16580
296119943395797,cache,66,16562
296119943404453,cache,67,16532
296119943413178,cache,68,16614
296119943421889,cache,69,16616
296119943430574,cache,70,16552
296119943439263,cache,71,16584
296119943447961,cache,72,16598
296119943456672,cache,73,16590
296119943465404,cache,74,16586
296119943474119,cache,75,16568
296119943482835,cache,76,16592
296119943491526,cache,77,16550
296119943500208,cache,78,16542
296119943508877,cache,79,16578
296119943517563,cache,80,16568
296119943526236,cache,81,16580
296119943534929,cache,82,16576
296119943543666,cache,83,16628
296119943552358,cache,84,16568
296119943561058,cache,85,16578
296119943569770,cache,86,16588
296119943578464,cache,87,16570
296119943587145,cache,88,16516
296119943595835,cache,89,16558
296119943604573,cache,90,16660
296119943613462,cache,91,16950
296119943622368,cache,92,16872
296119943631363,cache,93,16808
296119943640256,cache,94,16610
296119943649185,cache,95,16744
296119943658102,cache,96,16686
296119943667416,cache,97,17386
296119943676711,cache,98,17454
296119943685903,cache,99,17378
296119943695181,cache,100,17508
296119943707456,cache,101,17326
296119943716810,cache,102,17466
296119943726127,cache,103,17524
296119943735378,cache,104,17430
296119943744633,cache,105,17474
296119943753885,cache,106,17490
296119943763151,cache,107,17506
296119943772343,cache,108,17372
296119943781616,cache,109,17452
296119943790624,cache,110,16904
296119943799639,cache,111,16822
296119943808431,cache,112,16578
296119943817065,cache,113,16464
296119943825771,cache,114,16568
296119943834380,cache,115,16428
296119943842946,cache,116,16390
296119943851480,cache,117,16384
296119943860307,cache,118,16944
296119943868927,cache,119,16424
296119943877413,cache,120,16332
296119943885960,cache,121,16440
296119943894513,cache,122,16400
296119943903015,cache,123,16340
296119943911526,cache,124,16356
296119943920041,cache,125,16426
296119943928558,cache,126,16360
296119943937067,cache,127,16362
296119943945570,cache,128,16366
296119943954079,cache,129,16374
296119943962543,cache,130,16306
296119943971028,cache,131,16328
296119943979558,cache,132,16396
296119943988076,cache,133,16402
296119943998164,cache,134,19466
296119944011825,cache,135,26094
296119944023050,cache,136,20462
296119944033813,cache,137,20438
296119944044586,cache,138,20302
296119944055229,cache,139,20380
296119944065978,cache,140,20578
296119944075732,cache,141,18574
296119944086375,cache,142,20314
296119944097205,cache,143,20596
296119944107752,cache,144,20172
296119944118392,cache,145,20286
296119944128469,cache,146,19248
296119944138898,cache,147,19924
296119944149614,cache,148,20468
296119944160383,cache,149,20626
296119944170322,cache,150,18790
296119944180976,cache,151,20444
296119944191495,cache,152,20194
296119944202127,cache,153,20428
296119944212689,cache,154,20266
296119944223270,cache,155,20308
296119944233876,cache,156,20344
296119944244477,cache,157,20348
296119944254231,cache,158,18668
296119944264977,cache,159,20560
296119944275698,cache,160,20616
296119944286259,cache,161,20282
296119944296957,cache,162,20512
296119944307648,cache,163,20538
296119944318213,cache,164,20336
296119944328701,cache,165,20170
296119944338317,cache,166,18470
296119944348813,cache,167,20194
296119944359372,cache,168,20236
296119944369908,cache,169,20230
296119944380492,cache,170,20338
296119944391300,cache,171,20818
296119944401892,cache,172,20334
296119944412453,cache,173,20298
296119944422526,cache,174,19384
296119944432776,cache,175,19586
296119944443441,cache,176,20514
296119944454076,cache,177,20484
296119944464826,cache,178,20610
296119944475398,cache,179,20340
296119944485885,cache,180,19984
296119944496525,cache,181,20422
296119944507203,cache,182,20476
296119944517027,cache,183,18666
296119944527539,cache,184,20144
296119944538335,cache,185,20686
296119944549104,cache,186,20574
296119944559398,cache,187,19866
296119944570015,cache,188,20382
296119944580574,cache,189,20290
296119944591056,cache,190,20290
296119944600790,cache,191,18596
296119944611506,cache,192,20568
296119944622205,cache,193,20548
296119944632798,cache,194,20370
296119944643481,cache,195,20396
296119944654167,cache,196,20506
296119944664724,cache,197,20330
296119944675408,cache,198,20554
296119944684996,cache,199,18414
296119944695728,cache,200,20410
296119944714822,cache,201,16708
296119944723305,cache,202,15744
296119944731744,cache,203,15766
296119944740103,cache,204,15780
296119944748424,cache,205,15812
296119944756800,cache,206,15884
296119944765160,cache,207,15766
296119944773537,cache,208,15818
296119944781933,cache,209,15880
296119944790192,cache,210,15648
296119944798528,cache,211,15760
296119944806893,cache,212,15846
296119944815203,cache,213,15724
296119944823466,cache,214,15696
296119944831782,cache,215,15746
296119944840133,cache,216,15798
296119944848424,cache,217,15760
296119944856732,cache,218,15748
296119944865057,cache,219,15772
296119944873396,cache,220,15796
296119944881685,cache,221,15744
296119944890016,cache,222,15756
296119944898351,cache,223,15788
296119944906652,cache,224,15762
296119944914941,cache,225,15702
296119944923219,cache,226,15702
296119944931542,cache,227,15772
296119944939874,cache,228,15736
296119944948073,cache,229,15708
296119944956340,cache,230,15678
296119944964677,cache,231,15792
296119944972984,cache,232,15764
296119944981225,cache,233,15648
296119944989551,cache,234,15770
296119944997917,cache,235,15828
296119945009372,cache,236,21942
296119945018025,cache,237,16076
296119945026558,cache,238,16100
296119945035048,cache,239,15986
296119945043479,cache,240,15966
296119945051944,cache,241,16036
296119945060386,cache,242,16020
296119945068812,cache,243,15980
296119945077261,cache,244,15952
296119945085713,cache,245,16014
296119945094200,cache,246,16022
296119945102634,cache,247,15946
296119945111050,cache,248,15982
296119945119526,cache,249,16078
296119945127972,cache,250,16014
296119945136393,cache,251,16006
296119945144806,cache,252,16008
296119945153263,cache,253,16038
296119945161647,cache,254,15946
296119945170011,cache,255,15888
296119945178426,cache,256,15924
296119945186871,cache,257,16028
296119945195251,cache,258,15938
296119945203679,cache,259,15986
296119945212103,cache,260,16024
296119945220524,cache,261,16006
296119945228988,cache,262,16024
296119945237342,cache,263,15866
296119945245738,cache,264,15912
296119945254141,cache,265,15928
296119945262504,cache,266,15886
296119945270882,cache,267,15918
296119945279293,cache,268,15948
296119945287699,cache,269,15954
296119945296040,cache,270,15862
296119945304435,cache,271,15912
296119945312817,cache,272,15940
296119945321196,cache,273,15918
296119945329591,cache,274,15898
296119945337953,cache,275,15918
296119945346380,cache,276,15998
296119945354785,cache,277,15916
296119945363196,cache,278,15986
296119945371580,cache,279,15942
296119945379990,cache,280,15944
296119945388335,cache,281,15844
296119945396726,cache,282,15920
296119945405111,cache,283,15914
296119945413504,cache,284,15944
296119945421895,cache,285,15932
296119945430243,cache,286,15850
296119945438633,cache,287,15936
296119945446998,cache,288,15900
296119945455382,cache,289,15922
296119945463748,cache,290,15910
296119945472144,cache,291,15916
296119945480543,cache,292,15890
296119945488881,cache,293,15836
296119945497243,cache,294,15884
296119945505640,cache,295,15938
296119945514032,cache,296,15894
296119945522368,cache,297,15838
296119945530788,cache,298,15948
296119945539172,cache,299,15912
296119945547530,cache,300,15876
296119945562620,cache,301,16130
296119945571230,cache,302,16004
296119945579750,cache,303,15974
296119945588193,cache,304,15962
296119945596660,cache,305,16042
296119945605097,cache,306,15986
296119945613538,cache,307,15962
296119945621991,cache,308,15970
296119945630411,cache,309,16010
296119945638862,cache,310,16022
296119945647225,cache,311,15854
296119945655611,cache,312,15906
296119945664066,cache,313,15976
296119945672452,cache,314,15876
296119945680859,cache,315,15924
296119945689245,cache,316,15924
296119945697626,cache,317,15906
296119945705968,cache,318,15856
296119945714337,cache,319,15896
296119945722739,cache,320,15942
296119945731086,cache,321,15892
296119945739472,cache,322,15884
296119945747868,cache,323,15920
296119945756289,cache,324,15952
296119945764665,cache,325,15914
296119945773043,cache,326,15888
296119945781394,cache,327,15870
296119945789756,cache,328,15908
296119945798127,cache,329,15870
296119945806458,cache,330,15822
296119945814806,cache,331,15900
296119945823181,cache,332,15906
296119945831530,cache,333,15848
296119945839877,cache,334,15878
296119945848279,cache,335,15906
296119945856656,cache,336,15932
296119945865036,cache,337,15924
296119945873413,cache,338,15896
296119945881795,cache,339,15938
296119945890203,cache,340,15952
296119945898573,cache,341,15868
296119945906962,cache,342,15930
296119945915346,cache,343,15928
296119945923769,cache,344,15958
296119945932118,cache,345,15882
296119945940454,cache,346,15864
296119945948855,cache,347,15950
296119945957197,cache,348,15844
296119945965552,cache,349,15888
296119945973894,cache,350,15914
296119945982264,cache,351,15902
296119945990622,cache,352,15902
296119945999018,cache,353,15910
296119946010375,cache,354,21708
296119946019029,cache,355,16040
296119946027604,cache,356,16020
296119946036106,cache,357,15976
296119946044560,cache,358,15992
296119946052969,cache,359,15964
296119946061406,cache,360,15968
296119946069857,cache,361,16032
296119946078349,cache,362,16102
296119946086800,cache,363,16016
296119946095312,cache,364,16030
296119946103774,cache,365,15986
296119946112231,cache,366,16062
296119946120653,cache,367,16014
296119946129116,cache,368,16050
296119946137566,cache,369,16058
296119946145994,cache,370,16008
296119946154430,cache,371,15982
296119946162871,cache,372,16004
296119946171308,cache,373,16044
296119946179723,cache,374,15954
296119946188119,cache,375,15972
296119946196553,cache,376,16006
296119946204976,cache,377,15962
296119946213429,cache,378,15962
296119946221817,cache,379,15946
296119946230242,cache,380,15994
296119946238659,cache,381,15996
296119946247050,cache,382,15948
296119946255512,cache,383,16016
296119946264002,cache,384,16064
296119946272461,cache,385,16026
296119946280886,cache,386,15948
296119946289328,cache,387,16012
296119946297787,cache,388,16012
296119946306245,cache,389,15952
296119946314689,cache,390,16030
296119946323123,cache,391,16046
296119946331580,cache,392,16022
296119946339987,cache,393,15948
296119946348409,cache,394,15978
296119946356873,cache,395,16028
296119946365313,cache,396,16006
296119946373721,cache,397,15978
296119946382168,cache,398,16020
296119946390616,cache,399,16046
296119946399059,cache,400,16008
296119949535830,cache,401,21710
296119949544775,cache,402,16360
296119949553470,cache,403,16370
296119949562084,cache,404,16330
296119949570654,cache,405,16286
296119949579248,cache,406,16324
296119949587850,cache,407,16378
296119949596440,cache,408,16352
296119949604998,cache,409,16276
296119949613589,cache,410,16326
296119949622166,cache,411,16326
296119949630724,cache,412,16282
296119949639290,cache,413,16268
296119949647839,cache,414,16266
