ts_ns,freq_khz
1762975139277599416,1994428
1762975139297789724,2004672
1762975139317979985,2000000
1762975139338065426,2000000
1762975139358143954,1999913
1762975139378245432,2000000
1762975139398542643,2000000
1762975139418760300,2000000
1762975139438863270,2000000
1762975139458948341,2000000
1762975139479030349,2007827
