ts_ns,probe,iter,cycles
71811920338955,tlb,0,5042
71811920360222,tlb,1,8032
71811920365105,tlb,2,8376
71811920368631,tlb,3,6472
71811920372143,tlb,4,6506
71811920375641,tlb,5,6506
71811920378970,tlb,6,6158
71811920382224,tlb,7,6026
71811920385355,tlb,8,5766
71811920388448,tlb,9,5708
71811920391554,tlb,10,5720
71811920394735,tlb,11,5754
71811920397852,tlb,12,5726
71811920400939,tlb,13,5688
71811920404097,tlb,14,5834
71811920407223,tlb,15,5766
71811920410372,tlb,16,5818
71811920413515,tlb,17,5778
71811920416646,tlb,18,5772
71811920419747,tlb,19,5726
71811920422864,tlb,20,5756
71811920425944,tlb,21,5688
71811920429069,tlb,22,5776
71811920432173,tlb,23,5734
71811920435306,tlb,24,5788
71811920438411,tlb,25,5738
71811920441495,tlb,26,5696
71811920444617,tlb,27,5768
71811920447727,tlb,28,5734
71811920450848,tlb,29,5772
71811920453956,tlb,30,5746
71811920457038,tlb,31,5692
71811920460172,tlb,32,5788
71811920463294,tlb,33,5770
71811920466378,tlb,34,5690
71811920469474,tlb,35,5718
71811920472553,tlb,36,5674
71811920475660,tlb,37,5742
71811920478770,tlb,38,5740
71811920481916,tlb,39,5816
71811920485017,tlb,40,5734
71811920488127,tlb,41,5746
71811920491195,tlb,42,5660
71811920494320,tlb,43,5778
71811920497465,tlb,44,5792
71811920500559,tlb,45,5702
71811920503661,tlb,46,5728
71811920506758,tlb,47,5722
71811920509916,tlb,48,5848
71811920513062,tlb,49,5788
71811920516152,tlb,50,5696
71811920519301,tlb,51,5780
71811920522417,tlb,52,5678
71811920525512,tlb,53,5720
71811920528587,tlb,54,5670
71811920531750,tlb,55,5764
71811920534864,tlb,56,5746
71811920537965,tlb,57,5726
71811920541091,tlb,58,5768
71811920544174,tlb,59,5690
71811920547281,tlb,60,5730
71811920550396,tlb,61,5754
71811920553499,tlb,62,5730
71811920556622,tlb,63,5772
71811920559709,tlb,64,5698
71811920562796,tlb,65,5700
71811920565941,tlb,66,5788
71811920569028,tlb,67,5678
71811920572158,tlb,68,5786
71811920575254,tlb,69,5712
71811920578396,tlb,70,5810
71811920581496,tlb,71,5722
71811920584589,tlb,72,5716
71811920587692,tlb,73,5704
71811920590811,tlb,74,5752
71811920593916,tlb,75,5728
71811920597057,tlb,76,5808
71811920600190,tlb,77,5750
71811920603296,tlb,78,5730
71811920606409,tlb,79,5752
71811920609483,tlb,80,5660
71811920612577,tlb,81,5718
71811920615615,tlb,82,5596
71811920618712,tlb,83,5720
71811920621844,tlb,84,5788
71811920624985,tlb,85,5808
71811920628099,tlb,86,5732
71811920631231,tlb,87,5776
71811920634394,tlb,88,5848
71811920637535,tlb,89,5782
71811920640666,tlb,90,5778
71811920643738,tlb,91,5674
71811920646897,tlb,92,5838
71811920650002,tlb,93,5732
71811920653139,tlb,94,5804
71811920656227,tlb,95,5698
71811920659333,tlb,96,5716
71811920662479,tlb,97,5816
71811920665613,tlb,98,5760
71811920668754,tlb,99,5800
71811920671896,tlb,100,5810
71811920677089,tlb,101,5704
71811920680296,tlb,102,5728
71811920683428,tlb,103,5700
71811920686571,tlb,104,5770
71811920689691,tlb,105,5774
71811920692823,tlb,106,5806
71811920695948,tlb,107,5736
71811920699106,tlb,108,5800
71811920702265,tlb,109,5804
71811920705409,tlb,110,5764
71811920708542,tlb,111,5746
71811920711711,tlb,112,5700
71811920714873,tlb,113,5734
71811920717951,tlb,114,5694
71811920721110,tlb,115,5854
71811920724237,tlb,116,5796
71811920727360,tlb,117,5772
71811920730463,tlb,118,5748
71811920733596,tlb,119,5808
71811920736657,tlb,120,5668
71811920739775,tlb,121,5778
71811920742801,tlb,122,5598
71811920745880,tlb,123,5704
71811920748990,tlb,124,5764
71811920752067,tlb,125,5696
71811920755211,tlb,126,5826
71811920758370,tlb,127,5858
71811920761471,tlb,128,5740
71811920764587,tlb,129,5774
71811920767689,tlb,130,5744
71811920770816,tlb,131,5794
71811920773912,tlb,132,5732
71811920776997,tlb,133,5710
71811920780145,tlb,134,5840
71811920783276,tlb,135,5804
71811920786414,tlb,136,5812
71811920789494,tlb,137,5702
71811920792614,tlb,138,5780
71811920795713,tlb,139,5736
71811920798847,tlb,140,5804
71811920801980,tlb,141,5758
71811920805095,tlb,142,5698
71811920808252,tlb,143,5802
71811920811405,tlb,144,5796
71811920814527,tlb,145,5724
71811920817671,tlb,146,5772
71811920820820,tlb,147,5786
71811920823935,tlb,148,5722
71811920827091,tlb,149,5804
71811920830201,tlb,150,5704
71811920833334,tlb,151,5748
71811920836440,tlb,152,5694
71811920839561,tlb,153,5726
71811920842713,tlb,154,5786
71811920845868,tlb,155,5796
71811920848995,tlb,156,5734
71811920852158,tlb,157,5812
71811920855302,tlb,158,5770
71811920858358,tlb,159,5654
71811920861487,tlb,160,5802
71811920864526,tlb,161,5620
71811920867592,tlb,162,5676
71811920870679,tlb,163,5720
71811920873798,tlb,164,5782
71811920876876,tlb,165,5702
71811920879964,tlb,166,5720
71811920883108,tlb,167,5832
71811920886232,tlb,168,5794
71811920889312,tlb,169,5702
71811920892433,tlb,170,5784
71811920895504,tlb,171,5688
71811920898639,tlb,172,5814
71811920901694,tlb,173,5656
71811920904807,tlb,174,5772
71811920907906,tlb,175,5738
71811920910992,tlb,176,5712
71811920914107,tlb,177,5776
71811920917255,tlb,178,5838
71811920920382,tlb,179,5800
71811920923496,tlb,180,5772
71811920926618,tlb,181,5788
71811920929687,tlb,182,5682
71811920932768,tlb,183,5708
71811920935900,tlb,184,5810
71811920938965,tlb,185,5676
71811920942092,tlb,186,5800
71811920945166,tlb,187,5694
71811920948325,tlb,188,5860
71811920951426,tlb,189,5744
71811920954518,tlb,190,5726
71811920957622,tlb,191,5750
71811920960766,tlb,192,5836
71811920963827,tlb,193,5666
71811920966945,tlb,194,5782
71811920970051,tlb,195,5760
71811920973135,tlb,196,5710
71811920976228,tlb,197,5732
71811920979312,tlb,198,5712
71811920982464,tlb,199,5844
71811920985552,tlb,200,5720
71811920996060,tlb,201,5698
71811920999220,tlb,202,5700
71811921037132,tlb,203,74980
71811921040800,tlb,204,6172
71811921044384,tlb,205,6192
71811921047832,tlb,206,6208
71811921051249,tlb,207,6116
71811921054758,tlb,208,6136
71811921058287,tlb,209,6210
71811921061755,tlb,210,6302
71811921065150,tlb,211,6254
71811921068669,tlb,212,6286
71811921072084,tlb,213,6210
71811921075614,tlb,214,6304
71811921078963,tlb,215,6188
71811921082405,tlb,216,6140
71811921085880,tlb,217,6292
71811921089352,tlb,218,6312
71811921092839,tlb,219,6292
71811921096355,tlb,220,6098
71811921099672,tlb,221,6088
71811921103080,tlb,222,6204
71811921106626,tlb,223,6260
71811921110180,tlb,224,6292
71811921113783,tlb,225,6268
71811921117198,tlb,226,6024
71811921120692,tlb,227,6284
71811921124202,tlb,228,6250
71811921127647,tlb,229,6150
71811921131009,tlb,230,6066
71811921134400,tlb,231,6204
71811921137901,tlb,232,6214
71811921141292,tlb,233,6064
71811921144782,tlb,234,6332
71811921148095,tlb,235,6124
71811921151524,tlb,236,6274
71811921154961,tlb,237,6116
71811921158323,tlb,238,6054
71811921161894,tlb,239,6406
71811921165573,tlb,240,6618
71811921168811,tlb,241,5758
71811921171990,tlb,242,5856
71811921175113,tlb,243,5770
71811921178199,tlb,244,5702
71811921181318,tlb,245,5772
71811921184432,tlb,246,5768
71811921187526,tlb,247,5724
71811921190644,tlb,248,5774
71811921193795,tlb,249,5836
71811921196851,tlb,250,5648
71811921199972,tlb,251,5780
71811921203118,tlb,252,5838
71811921206219,tlb,253,5748
71811921209305,tlb,254,5718
71811921212365,tlb,255,5666
71811921215426,tlb,256,5668
71811921218529,tlb,257,5690
71811921221608,tlb,258,5706
71811921224716,tlb,259,5762
71811921227809,tlb,260,5736
71811921230894,tlb,261,5716
71811921234025,tlb,262,5804
71811921237105,tlb,263,5706
71811921240246,tlb,264,5826
71811921243349,tlb,265,5750
71811921246461,tlb,266,5714
71811921249577,tlb,267,5730
71811921252712,tlb,268,5764
71811921255855,tlb,269,5780
71811921258974,tlb,270,5728
71811921262115,tlb,271,5776
71811921265216,tlb,272,5690
71811921268379,tlb,273,5818
71811921271506,tlb,274,5748
71811921274624,tlb,275,5722
71811921277796,tlb,276,5838
71811921280901,tlb,277,5708
71811921283983,tlb,278,5716
71811921287083,tlb,279,5748
71811921290202,tlb,280,5782
71811921293287,tlb,281,5720
71811921296402,tlb,282,5776
71811921299508,tlb,283,5754
71811921302616,tlb,284,5768
71811921305718,tlb,285,5752
71811921308851,tlb,286,5812
71811921311931,tlb,287,5708
71811921315006,tlb,288,5700
71811921318149,tlb,289,5832
71811921321201,tlb,290,5652
71811921324344,tlb,291,5774
71811921327492,tlb,292,5784
71811921330614,tlb,293,5740
71811921333707,tlb,294,5678
71811921336829,tlb,295,5732
71811921339930,tlb,296,5748
71811921343010,tlb,297,5708
71811921346117,tlb,298,5760
71811921349222,tlb,299,5764
71811921352312,tlb,300,5730
71811921359872,tlb,301,5754
71811921363073,tlb,302,5758
71811921366327,tlb,303,5928
71811921369445,tlb,304,5714
71811921372543,tlb,305,5718
71811921375670,tlb,306,5782
71811921378761,tlb,307,5708
71811921381912,tlb,308,5772
71811921385054,tlb,309,5750
71811921388168,tlb,310,5698
71811921391349,tlb,311,5840
71811921394471,tlb,312,5776
71811921397594,tlb,313,5782
71811921400687,tlb,314,5720
71811921403757,tlb,315,5678
71811921406842,tlb,316,5702
71811921409936,tlb,317,5730
71811921412993,tlb,318,5652
71811921416077,tlb,319,5704
71811921419199,tlb,320,5782
71811921422305,tlb,321,5740
71811921425417,tlb,322,5766
71811921428523,tlb,323,5750
71811921431623,tlb,324,5734
71811921434718,tlb,325,5724
71811921437798,tlb,326,5704
71811921440890,tlb,327,5724
71811921443984,tlb,328,5728
71811921447097,tlb,329,5768
71811921450208,tlb,330,5762
71811921453316,tlb,331,5760
71811921456439,tlb,332,5786
71811921459552,tlb,333,5764
71811921462657,tlb,334,5750
71811921465777,tlb,335,5780
71811921468863,tlb,336,5712
