ts_ns,freq_khz
1762975163008834029,2000000
1762975163029079066,2000000
1762975163049264706,2000000
1762975163069410611,2000000
1762975163089546550,2000020
1762975163109679461,2000000
1762975163129831099,2000020
1762975163150026237,2000111
1762975163170160199,2000171
1762975163190332336,1999114
