ts_ns,probe,iter,cycles
71861169075851,btb,0,3740
71861169093513,btb,1,2000
71861169095026,btb,2,1828
71861169096121,btb,3,1564
71861169097242,btb,4,1670
71861169098359,btb,5,1692
71861169099405,btb,6,1538
71861169100460,btb,7,1566
71861169101457,btb,8,1448
71861169102486,btb,9,1536
71861169103529,btb,10,1566
71861169104655,btb,11,1586
71861169105646,btb,12,1468
71861169106696,btb,13,1566
71861169107720,btb,14,1532
71861169108708,btb,15,1488
71861169109767,btb,16,1614
71861169110880,btb,17,1754
71861169111834,btb,18,1430
71861169112834,btb,19,1516
71861169113902,btb,20,1668
71861169114893,btb,21,1482
71861169115896,btb,22,1528
71861169116946,btb,23,1636
71861169117952,btb,24,1536
71861169118927,btb,25,1470
71861169119908,btb,26,1482
71861169120876,btb,27,1456
71861169121862,btb,28,1494
71861169122831,btb,29,1456
71861169123872,btb,30,1612
71861169124863,btb,31,1512
71861169125852,btb,32,1504
71861169126827,btb,33,1498
71861169127792,btb,34,1474
71861169128739,btb,35,1434
71861169129685,btb,36,1436
71861169130629,btb,37,1434
71861169131560,btb,38,1406
71861169132493,btb,39,1404
71861169133438,btb,40,1432
71861169134364,btb,41,1398
71861169135397,btb,42,1610
71861169136339,btb,43,1432
71861169137285,btb,44,1434
71861169138226,btb,45,1430
71861169139156,btb,46,1406
71861169140087,btb,47,1402
71861169141017,btb,48,1402
71861169141947,btb,49,1404
71861169142896,btb,50,1442
71861169143824,btb,51,1400
71861169144758,btb,52,1410
71861169145686,btb,53,1402
71861169146659,btb,54,1488
71861169147605,btb,55,1418
71861169148539,btb,56,1410
71861169149469,btb,57,1406
71861169150417,btb,58,1438
71861169151363,btb,59,1434
71861169152397,btb,60,1614
71861169153415,btb,61,1582
71861169154334,btb,62,1386
71861169155276,btb,63,1432
71861169156219,btb,64,1426
71861169157259,btb,65,1624
71861169158164,btb,66,1358
71861169159202,btb,67,1618
71861169160215,btb,68,1570
71861169161125,btb,69,1370
71861169162048,btb,70,1398
71861169163084,btb,71,1614
71861169164001,btb,72,1382
71861169164916,btb,73,1378
71861169165927,btb,74,1564
71861169166851,btb,75,1392
71861169167793,btb,76,1426
71861169168713,btb,77,1384
71861169169630,btb,78,1382
71861169170548,btb,79,1382
71861169171469,btb,80,1392
71861169172381,btb,81,1370
71861169173307,btb,82,1396
71861169174227,btb,83,1382
71861169175150,btb,84,1394
71861169176069,btb,85,1384
71861169176977,btb,86,1360
71861169177903,btb,87,1396
71861169178810,btb,88,1356
71861169179733,btb,89,1386
71861169180661,btb,90,1398
71861169181582,btb,91,1388
71861169182509,btb,92,1398
71861169183543,btb,93,1612
71861169184465,btb,94,1388
71861169185390,btb,95,1396
71861169186311,btb,96,1386
71861169187226,btb,97,1372
71861169188250,btb,98,1590
71861169189168,btb,99,1382
71861169190087,btb,100,1382
71861169193651,btb,101,1602
71861169194725,btb,102,1476
71861169195726,btb,103,1468
71861169196684,btb,104,1438
71861169197670,btb,105,1500
71861169198621,btb,106,1434
71861169199598,btb,107,1492
71861169200532,btb,108,1404
71861169201563,btb,109,1596
71861169202491,btb,110,1396
71861169203462,btb,111,1478
71861169204395,btb,112,1406
71861169205321,btb,113,1388
71861169206252,btb,114,1404
71861169207176,btb,115,1384
71861169208102,btb,116,1394
71861169209013,btb,117,1362
71861169209923,btb,118,1362
71861169210850,btb,119,1396
71861169211874,btb,120,1586
71861169212910,btb,121,1614
71861169213837,btb,122,1398
71861169214760,btb,123,1386
71861169215689,btb,124,1396
71861169216772,btb,125,1700
71861169217690,btb,126,1388
71861169218615,btb,127,1396
71861169219537,btb,128,1386
71861169220454,btb,129,1376
71861169221358,btb,130,1356
71861169222277,btb,131,1380
71861169223195,btb,132,1380
71861169224108,btb,133,1370
71861169225026,btb,134,1380
71861169225943,btb,135,1380
71861169226861,btb,136,1376
71861169227891,btb,137,1606
