ts_ns,freq_khz
1762975179834497155,2000000
1762975179854780178,2000000
1762975179874965100,2000000
1762975179895053447,2000000
1762975179915153271,2000000
1762975179935231875,2000000
1762975179955338824,2000000
1762975179975506297,1991032
1762975179995592357,2000000
1762975180015670399,2000081
