ts_ns,probe,iter,cycles
71745527645100,cache,0,116880
71745527676176,cache,1,16992
71745527685503,cache,2,16844
71745527694505,cache,3,16838
71745527703605,cache,4,16862
71745527712635,cache,5,16852
71745527721656,cache,6,16818
71745527730637,cache,7,16750
71745527739655,cache,8,16830
71745527748642,cache,9,16746
71745527757686,cache,10,16838
71745527766903,cache,11,17032
71745527775931,cache,12,16840
71745527785155,cache,13,17174
71745527794204,cache,14,16832
71745527803203,cache,15,16760
71745527812290,cache,16,16912
71745527821340,cache,17,16872
71745527830399,cache,18,16868
71745527839419,cache,19,16892
71745527848398,cache,20,16822
71745527857495,cache,21,16904
71745527866494,cache,22,16802
71745527875596,cache,23,16912
71745527884561,cache,24,16704
71745527893590,cache,25,16834
71745527902642,cache,26,16842
71745527911607,cache,27,16754
71745527920666,cache,28,16858
71745527929802,cache,29,17090
71745527938904,cache,30,16960
71745527947955,cache,31,16840
71745527957001,cache,32,16852
71745527966098,cache,33,16940
71745527975162,cache,34,16922
71745527984176,cache,35,16822
71745527993231,cache,36,16898
71745528006681,cache,37,25544
71745528015700,cache,38,16804
71745528024706,cache,39,16716
71745528033599,cache,40,16784
71745528042533,cache,41,16712
71745528051498,cache,42,16762
71745528060693,cache,43,17180
71745528069763,cache,44,16920
71745528078829,cache,45,16888
71745528088015,cache,46,17156
71745528097126,cache,47,17112
71745528106114,cache,48,16736
71745528115177,cache,49,16862
71745528124175,cache,50,16774
71745528133186,cache,51,16834
71745528142069,cache,52,16728
71745528151201,cache,53,17034
71745528160307,cache,54,17112
71745528169443,cache,55,17116
71745528178618,cache,56,17028
71745528187853,cache,57,17204
71745528196986,cache,58,16948
71745528206018,cache,59,16828
71745528215054,cache,60,16870
71745528224097,cache,61,16860
71745528233146,cache,62,16788
71745528242142,cache,63,16798
71745528251127,cache,64,16854
71745528260200,cache,65,16812
71745528269207,cache,66,16754
71745528278264,cache,67,17002
71745528287361,cache,68,16946
71745528296534,cache,69,17076
71745528305729,cache,70,17160
71745528314862,cache,71,16984
71745528323955,cache,72,16952
71745528332900,cache,73,16794
71745528341957,cache,74,16870
71745528351107,cache,75,17102
