ts_ns,freq_khz
1762972360105481948,1981863
1762972360125680530,1995215
1762972360145770915,2005361
1762972360165848945,2006849
1762972360185923958,2006134
1762972360206001385,2000000
1762972360226116344,2000000
1762972360246284779,2006060
1762972360266358221,2000000
1762972360286445562,2000000
