ts_ns,freq_khz
1762975122257152944,2003766
1762975122277359957,1994736
1762975122297606085,2008097
1762975122317814004,1991507
1762975122337990972,2000000
1762975122358145521,2000000
1762975122378373506,1999979
1762975122398628007,2000000
1762975122418781976,2000000
1762975122438915603,1999963
