ts_ns,freq_khz
1762975182199423802,2000000
1762975182219630338,2000000
1762975182239732615,2000000
1762975182259816785,2000000
1762975182279952080,2000000
1762975182300122801,2000000
1762975182320247400,2000000
1762975182340431783,2000000
1762975182360515816,2000000
1762975182380599714,2000000
