ts_ns,freq_khz
1762975151074997430,2003759
1762975151095329326,2000963
1762975151115475637,2009090
1762975151135569574,2000000
1762975151155679410,1994011
1762975151175772331,2003294
1762975151195887804,2000026
1762975151216081602,1999900
1762975151236231796,2000000
1762975151256350436,2000000
