ts_ns,freq_khz
1762975129521430041,2000000
1762975129541720484,2000000
1762975129561955432,2000000
1762975129582148196,2000000
1762975129602316806,2000000
1762975129622510881,2000000
1762975129642725117,2005194
1762975129662996999,2000000
1762975129683194311,2000047
