ts_ns,freq_khz
1762975127018270719,2000000
1762975127038525422,2000020
1762975127058701935,1971749
1762975127078917164,1999979
1762975127099133854,1928244
1762975127119346007,1925010
1762975127139581510,2000000
1762975127159876588,2000020
1762975127180093830,2000000
1762975127200303507,1983685
1762975127220510524,1999979
1762975127240700822,1999979
1762975127260898869,1999979
1762975127281102743,1999489
1762975127301302670,2003546
1762975127321526874,2000000
1762975127341698664,1999974
