ts_ns,freq_khz
1762975186892855208,2000000
1762975186913163665,2000000
1762975186933259961,2000000
1762975186953342248,2000000
1762975186973422034,2000000
1762975186993497047,2000000
1762975187013609225,2004310
1762975187033783306,2000000
1762975187053865758,1999956
