ts_ns,probe,iter,cycles
71795489934811,tlb,0,5178
71795489962155,tlb,1,8924
71795489967297,tlb,2,8386
71795489971091,tlb,3,6514
71795489975617,tlb,4,8174
71795489979784,tlb,5,7462
71795489983512,tlb,6,6598
71795489987695,tlb,7,7488
71795489991492,tlb,8,6740
71795489995636,tlb,9,7326
71795490006438,tlb,10,20186
71795490010814,tlb,11,7322
71795490015026,tlb,12,7366
71795490019148,tlb,13,7226
71795490022848,tlb,14,6240
71795490027062,tlb,15,7340
71795490031206,tlb,16,7176
71795490034829,tlb,17,6212
71795490038966,tlb,18,7214
71795490042877,tlb,19,6684
71795490046327,tlb,20,5898
71795490050168,tlb,21,6770
71795490053771,tlb,22,6330
71795490057546,tlb,23,6706
71795490061580,tlb,24,7100
71795490065257,tlb,25,6506
71795490069110,tlb,26,6780
71795490073466,tlb,27,7552
71795490077304,tlb,28,6644
71795490081339,tlb,29,6938
71795490085201,tlb,30,6716
71795490088801,tlb,31,6272
71795490092798,tlb,32,6930
71795490096751,tlb,33,6816
71795490100364,tlb,34,6126
71795490104486,tlb,35,7158
71795490108233,tlb,36,6552
71795490112086,tlb,37,6642
71795490115941,tlb,38,6778
71795490119734,tlb,39,6586
71795490123566,tlb,40,6568
71795490127530,tlb,41,6774
71795490131466,tlb,42,6798
71795490135252,tlb,43,6430
71795490139065,tlb,44,6476
71795490142872,tlb,45,6594
71795490146520,tlb,46,6270
71795490150254,tlb,47,6430
71795490153820,tlb,48,6220
71795490157677,tlb,49,6634
71795490161956,tlb,50,7616
71795490165556,tlb,51,6278
71795490169415,tlb,52,6832
71795490173346,tlb,53,7020
71795490176936,tlb,54,6246
71795490180678,tlb,55,6508
71795490184341,tlb,56,6288
71795490187940,tlb,57,6098
71795490191968,tlb,58,7140
71795490195703,tlb,59,6700
71795490199436,tlb,60,6508
71795490203253,tlb,61,6554
71795490206961,tlb,62,6198
71795490210904,tlb,63,6682
71795490214779,tlb,64,6604
71795490218478,tlb,65,6308
71795490222430,tlb,66,6734
71795490226125,tlb,67,6486
71795490229941,tlb,68,6434
71795490233828,tlb,69,6648
71795490237712,tlb,70,6788
71795490241385,tlb,71,6254
71795490245054,tlb,72,6266
71795490248721,tlb,73,6320
71795490252302,tlb,74,6256
71795490256080,tlb,75,6696
71795490259685,tlb,76,6258
71795490263422,tlb,77,6572
71795490267206,tlb,78,6526
71795490270785,tlb,79,6066
71795490274548,tlb,80,6522
71795490278429,tlb,81,6644
71795490282094,tlb,82,6148
71795490285925,tlb,83,6594
71795490289818,tlb,84,6534
71795490293533,tlb,85,6372
71795490297531,tlb,86,6960
71795490301488,tlb,87,6968
71795490305464,tlb,88,6974
71795490308988,tlb,89,6090
71795490312865,tlb,90,6904
71795490316860,tlb,91,6916
71795490320674,tlb,92,6554
71795490324480,tlb,93,6702
71795490328377,tlb,94,6792
71795490332152,tlb,95,6620
71795490335887,tlb,96,6514
71795490339901,tlb,97,7060
71795490343652,tlb,98,6510
71795490347394,tlb,99,6466
71795490351412,tlb,100,6970
71795490359393,tlb,101,6638
71795490363084,tlb,102,6302
71795490366804,tlb,103,6512
71795490370696,tlb,104,6730
71795490374319,tlb,105,6160
71795490378192,tlb,106,6618
71795490382007,tlb,107,6472
71795490386039,tlb,108,6938
71795490389895,tlb,109,6590
71795490393571,tlb,110,6240
71795490397234,tlb,111,6206
71795490400951,tlb,112,6320
71795490404621,tlb,113,6244
71795490408306,tlb,114,6274
71795490411968,tlb,115,6216
71795490415620,tlb,116,6262
71795490419376,tlb,117,6542
71795490423134,tlb,118,6466
71795490426822,tlb,119,6284
71795490430695,tlb,120,6700
71795490434680,tlb,121,6932
71795490438350,tlb,122,6196
71795490442148,tlb,123,6540
