ts_ns,probe,iter,cycles
71844831038325,cache,0,74274
71844831068954,cache,1,17376
71844831078335,cache,2,16920
71844831087157,cache,3,16828
71844831096185,cache,4,17076
71844831104807,cache,5,16502
71844831113303,cache,6,16436
71844831121768,cache,7,16414
71844831130244,cache,8,16450
71844831138723,cache,9,16462
71844831147185,cache,10,16428
71844831155718,cache,11,16420
71844831164202,cache,12,16462
71844831172680,cache,13,16460
71844831181135,cache,14,16414
71844831189602,cache,15,16436
71844831198084,cache,16,16472
71844831206559,cache,17,16446
71844831215009,cache,18,16404
71844831223485,cache,19,16444
71844831231969,cache,20,16470
71844831240431,cache,21,16432
71844831248886,cache,22,16414
71844831257358,cache,23,16448
71844831265837,cache,24,16462
71844831274296,cache,25,16426
71844831282760,cache,26,16416
71844831291235,cache,27,16462
71844831299710,cache,28,16452
71844831308165,cache,29,16412
71844831316625,cache,30,16430
71844831325109,cache,31,16464
71844831333580,cache,32,16442
71844831342027,cache,33,16406
71844831350495,cache,34,16444
71844831358980,cache,35,16470
71844831367446,cache,36,16434
71844831375896,cache,37,16410
71844831384373,cache,38,16454
71844831392850,cache,39,16462
71844831401308,cache,40,16422
71844831409775,cache,41,16422
71844831418252,cache,42,16468
71844831426722,cache,43,16442
71844831435179,cache,44,16418
71844831443642,cache,45,16432
71844831452126,cache,46,16474
71844831460603,cache,47,16440
71844831469057,cache,48,16420
71844831477525,cache,49,16444
71844831486012,cache,50,16468
71844831494475,cache,51,16432
71844831502923,cache,52,16412
71844831511397,cache,53,16458
71844831519871,cache,54,16464
71844831528333,cache,55,16418
71844831536797,cache,56,16432
71844831545277,cache,57,16466
71844831553745,cache,58,16448
71844831562199,cache,59,16414
71844831570660,cache,60,16432
71844831579146,cache,61,16472
71844831587610,cache,62,16432
71844831596062,cache,63,16414
71844831604528,cache,64,16442
71844831613013,cache,65,16474
71844831621474,cache,66,16434
71844831629925,cache,67,16416
71844831638407,cache,68,16456
71844831646880,cache,69,16458
71844831655339,cache,70,16414
71844831663799,cache,71,16426
71844831672274,cache,72,16462
71844831680755,cache,73,16456
71844831689206,cache,74,16410
71844831697670,cache,75,16432
71844831706154,cache,76,16466
71844831714621,cache,77,16444
71844831723072,cache,78,16408
71844831731538,cache,79,16452
71844831740020,cache,80,16466
71844831748477,cache,81,16424
71844831756929,cache,82,16412
71844831765409,cache,83,16460
71844831773881,cache,84,16456
71844831782341,cache,85,16418
71844831790810,cache,86,16428
71844831799290,cache,87,16464
71844831807762,cache,88,16446
71844831816216,cache,89,16412
71844831824677,cache,90,16434
71844831833156,cache,91,16468
71844831841628,cache,92,16432
71844831850076,cache,93,16410
71844831858546,cache,94,16448
71844831867037,cache,95,16472
71844831875493,cache,96,16420
71844831883955,cache,97,16420
