ts_ns,freq_khz
1762975236219605814,2000000
1762975236239767622,2000000
1762975236259923593,2000000
1762975236280002490,2000000
1762975236300079300,2002994
1762975236320161940,2000000
1762975236340265764,2000027
1762975236360404079,1995000
1762975236380490677,2000000
1762975236400571486,2000000
