ts_ns,freq_khz
1762975217447620834,2000000
1762975217467809910,2000000
1762975217487917827,2000000
1762975217507999203,2000000
1762975217528078715,2000000
1762975217548158997,2000000
1762975217568259753,2007042
1762975217588404571,2006153
1762975217608488358,2000055
