ts_ns,freq_khz
1762975124616809063,2000000
1762975124637037573,2000000
1762975124657299823,1999966
1762975124677460569,2000000
1762975124697604738,2000000
1762975124717744292,1999928
1762975124737903672,2000000
1762975124758107870,2000024
1762975124778229938,2000000
1762975124798351330,2000000
1762975124818479277,1995833
