ts_ns,freq_khz
1762975240937098022,2000000
1762975240957274056,2000000
1762975240977361514,1999939
1762975240997437633,2000000
1762975241017513024,1999959
1762975241037596310,2000000
1762975241057700460,2005154
1762975241077845406,2000000
1762975241097919785,2000242
