ts_ns,freq_khz
1762975231525983849,2000000
1762975231546173177,2000000
1762975231566263734,2000000
1762975231586341982,2000000
1762975231606420679,2000000
1762975231626511432,2000000
1762975231646622334,1995012
1762975231666774563,2000000
1762975231686850708,1994490
